sample_id,quote_id,quote_text
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09807,"People say opposites attract, but Joan had found this to almost never be true. People just couldn’t see the ways they were drawn to exactly who they feared—or hoped—they might be."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09808,"What a gift to have known Vanessa, and to have loved her...In a moment of brilliant clarity - a clarity Joan knows she will lose her grasp on within seconds, and have to fight like hell for years to come back to - Joan understands that God gave her something spectacular. A love, and a life, beyond the confines of her imagination...Joan is so insignificant and yet, look at what God had given her. Look at all that God had given her. Look at what no one will be able to take away."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09809,"who cares what word you use? Some aunts are completely irrelevant, and some aunts have been there since the day their niece was born. I had one grandmother I never saw and one who, when she died, I cried for three days. The word isn’t what matters. It’s the specific relationship. You love that kid more than anything on this planet."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09810,"But as Joan had taken each small step forward, the world had kept spinning on its axis. Days had formed into weeks and months and years, which people marked with watches and calendars, all based on the only thing they had to tell what time it was: the stars. As the Earth orbits the sun, it shifts toward the sun’s warm embrace. Then summer turns to fall, fall to winter. Soon it loops back around, and winter thaws to spring, spring to summer. Through it all, babies are born from stardust and grow taller. They begin to walk and talk and learn the days of the week, the months, the seasons. Then they look up at the sky, to see where they came from. And the adults spend most of their days looking down. They fall in love and make mistakes and learn new things and feel tired. They lose people they love, and fail themselves, and change or never change. They get new jobs and fall out of love and convince themselves that if they just get this one thing, they will finally be happy. Day in and day out, the Earth keeps spinning and revolving and sailing through the Milky Way. That is why time never stands still."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09811,I want to show you every good thing I've ever found.
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09812,"Bravery, Joan suspected, is almost always a lie. Courage is all we have."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09813,"Listen. It's okay. We asked for so much didn't we? We wanted to touch the stars, and look at what we did. There's nothing more we could ask from the universe, of this God you always talk about, than that. So it's okay. It is fine. Okay, Joan? For me, as long as you all know what you meant to me, it all worked out fine."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09814,"Everything that we know of since the Big Bang is ruled by those four forces (gravity, electromagnetism, strong force and weak force). We are all connected by these four rules..I think the pursuit of finding one law to explain the universe if science but also the pursuit of God. The Jewish philosopher Spinoza said that God did not necessarily make the universe, but that God is the universe. The unfolding of the universe is God in action. Which would mean science and math are a part of God...We are the universe. I would go so far to say that human beings, we are less of a who and more of a when. We are a moment in time - when all of our cells have come together in this body. But our atoms were many things before and they will be many things after. The air I am breathing is the same air your ancestors breathed. Even what is in my body right now - the cells, the air, the bacteria - it's not only mine. It is a point of connection with every other living thing, made up of the same kinds of particles, ruled by the same physical laws. When you die, someone will bury you or turn your body into ashes. Eventually, you will return to the Earth. You already are a part of the Earth. What better reason do we have to take care of the Earth and everything on it than the knowledge that we are of one another? The trees need our breath, and our breath needs the trees. As scientists we call that symbiosis and that is the consequence of evolution. But the natural consequences of our connections to each other - that's God to me....Life is God and my life it tied to yours and everyone's on this planet. How does this not instantly make us more in debt to one another? And also offer us the comfort that we are not alone?"
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09815,"Don’t kill my dream. Let me think you’re the best astronaut in the class. Can you give me that? Let me think that right now, the wrong woman won, okay? Let the world be as I see it for just tonight. Without too many gray areas and caveats. Where I know I’m mortal but I’m not sure that you’re not a god"
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09816,"It’s 1981, and I’m done pretending sexist jokes are funny just so men will give me a chance at something I’m probably better at than they are."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09817,"Joan did not believe there were gods up there, but she did believe that God was there. Was everywhere. The wonder of the night sky was as good a place to connect with it as the smell of a grapefruit or the warmth of a pocket of sun. “Of course we look for the gods there,” Vanessa said. “And if we make it up there, we’re going to have to fight against that sneaking suspicion that we might just be gods ourselves.” If Joan could have been pressed harder into the Earth, if gravity was variable, this would have flattened her."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09818,"I love that. I love when people love what they do,"
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09819,"How entirely undemanding of yourself it was to believe that everything happened to you. And everything was about you. And that your feelings were the only ones that mattered. Worse yet, to afford yourself the role of the victim always—regardless of how grotesquely it required you to twist reality—so that you never had to look in the mirror and admit you were the perpetrator."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09820,"I knew you knew. I knew you knew it even better than me. For so long, almost no one understood how I’ve felt. Why I wanted to do this. I mean, they were impressed, don’t get me wrong. But trying to explain that fire I feel to leave the planet, the one you’re talking about? It is like trying to describe the color blue to someone who has never seen it. And then you come along and it’s like you are describing the color blue to me and I feel such . . . relief. I’d have followed you anywhere just for that."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09821,Maybe they had not asked for too much. Maybe they would get everything they wanted.
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09822,"I will never be Jimmy,” Joan said. “Or Marty. Or Teddy. I don’t want to tell jokes at other people’s expense, and pretend I’m never afraid, and refuse to ask for help. I don’t want to hold in how I feel, or hide it if I’ve been hurt, or try to prove to anyone that I don’t cry. Because I do cry sometimes."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09823,"So it came as a huge shock to the men in the department, many of whom fancied themselves secretly destined for victory, to see that the woman they’d overlooked was lapping them in a race they did not know had started."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09824,"Supposedly, children are resilient. But Joan suspected this was merely something we tell ourselves because we are terrified they are just as delicate as we are."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09825,I don't want to believe in any being who would judge and punish like that. And I'll pay the price if I'm wrong and God does exist. Because I will not submit to a God like that willingly.
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09826,that the incurable problem with life was that nothing was ever in balance. That she could not have toddler Frances and fifth-grade Frances at the same time. She could not meet adult Frances and have a moment to hold baby Frances all at once. You could not have a little of everything you wanted.
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09827,"All she could think about was how grateful she was that the Earth was ninety-three million miles away from the sun today, far enough to be warm but not too hot, just the right distance for life on this planet."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09828,"They say love isn’t always enough, but Joan knew, in that moment, that it could have been. It could have been for them. She should have told Vanessa that."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09829,"The rules of society came for everyone eventually: the too big, too small, too wild, too quiet, too strong, not strong enough."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09830,"Joan knew then that Donna was not an idiot. And the Beatles were not nonsense. And that there had always been a place for her in this world. She had just been walking past it over and over again, never noticing that there was an unmarked door, waiting for her to discover it."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09831,"Joan was always curious what it was like on the inside of a marriage. What happened when it was just the two of them at home, Duke and Kris? Did she have to ask him for permission to buy new clothes? Did he sometimes tell her he didn’t like what she made for dinner? Joan tried to ward off the sadness that always came when she pictured a marriage—any marriage. Her parents’ marriage seemed fine to her. Good, even. They still loved each other. Her mother, basically a vegetarian, made her father’s favorite meatloaf most weekends with a joy that Joan had scrutinized for years but found completely sincere. Still, when she thought about it, a gloom dared to take over. You could develop your personality your entire life—pursue the things you wanted to learn, discover the most interesting parts of yourself, hold yourself to a certain standard—and then you marry a man and suddenly his personality, his wants, his standards subsume your own? Joan knew that society was changing and some men were changing with it. Some of them now understood that a woman’s career, her life, her passions were just as important as their own. But still, all Joan could think was that it was now just two people cutting off parts of themselves to make themselves fit together. A world of vegetarians cooking meatloaf."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09832,"Persistence. Highly underrated in women. Overrated in men, but underrated in women."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09833,"Once, when Joan was a teenager, her mother told her that she and her sister each had their own strengths. She said that Barbara’s were loud and Joan’s were quiet, but both were powerful in their own way. When her mother said this, Joan hugged her."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09834,"She was happy, in some ways, to know that her body would decompose. That she would give back to the Earth all she had taken from it."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09835,"You are what you are, and I like what you are. Anyway, nobody is one thing all the time."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09836,"My god, she thought, what else can I do?"
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09837,What an awful thing to do to a person! To make them believe they can have the things they never believed they deserved. And then take it away. What an awful thing.
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09838,"It felt so good to Joan, to hurt to leave her."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09839,"I would go so far as to say that as human beings, we are less of a who and more of a when."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09840,"Why was it that when you let someone that far in, you learned to be okay with all the ways they saw you, even if they weren’t flattering?"
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09841,"Joan wanted to tell both of them that they thought she didn’t want to get married, but the truth was that she wanted exactly what Barbara had. She wanted what they had. She wanted what Donna and Hank had. And what every marriage in the whole godforsaken country had. The right to exist and to love and be proud and happy. The right to live."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09842,She didn’t want to lower herself to the game men played.
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09843,"Do you think I could be an astronaut?” Frances asked. “If you want, baby girl,” Vanessa said. “You may just land on the moon."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09844,"I would give you anything,"" Vanessa said, ""if it wasn't going to cost us everything."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09845,"The knowledge that the part of Joan’s day that was in black and white had ended, and color was about to bleed in and flood her night."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09846,"When Joan looked back at the Earth, she was overwhelmed with her own life‘s meaning – and the fact that the only meaning it could have was the meaning she gave it. Joan studied the thin, blue, hazy circle that surrounded the Earth. The atmosphere was so delicate, nearly inconsequential. But it was the very thing keeping everyone she loved alive. Intelligent life was her meaning. People were her meaning. (280)"
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09847,"These were the moments of legacy she found most compelling: the chance to share something of the past with a person who could bring it further into the future. She knew most of the world was focused on bigger triumphs–scientific discoveries, great works of art–but a peanut butter and jelly sandwich in a strawberry milkshake seemed to Joan, at that very moment, a grand thing to carry forward."
top2025:ATMOSPHERE|Taylor Jenkins Reid,q09848,"Small, slight, unimportant Joan. Just one person of five billion, on a small planet orbiting a small star, in a humble galaxy, one of billions of galaxies. Joan is so insignificant and yet, look what God had given her. Look at all that God had given her. Look at what no one will ever be able to take away."
