sample_id,quote_id,quote_text
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06765,"Last year, Terry threw a little “baby shower” for the entire staff, all eight of them, when the seahorses spawned. Mackenzie had stayed after her admissions shift to blow up balloons and paint a banner that read GIDDY-UP, LITTLE COWBOYS! Dr. Santiago, the veterinarian, had dropped by with a cake that read, in cursive icing: HIP-HIP-HOORAY FOR HIPPOCAMPUS BABIES!"
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06766,"By forty, her corn-silk hair was gray. By fifty, the lines on her face seemed etched in clay. Now she sometimes catches a glimpse of her profile reflected in a shop window, the way her shoulders have begun to stoop. She wonders how this body can possibly be hers."
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06767,"If I had a clam for every time I heard someone call them [wolf eels] hideous or ugly, I would be a very plump octopus indeed."
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06768,"don’t have children who will come stay with me when I’ve had a fall. I don’t have grandchildren who will stop over to unclog my drain or make sure I’m taking my pills. And I won’t put that burden on my friends and neighbors.” “There’s your problem,” says Janice softly. “Assuming it’s a burden."
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06769,"It may not be bliss, if such a thing even exists, but with this knowledge, I have achieved something akin to contentment. Or, perhaps more accurately, a temporary abatement of misery. Ah, to be a human, for whom bliss can be achieved by mere ignorance!"
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06770,"Kids need a little direction now and then,” Ethan says. “Then again, I suppose we all do."
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06771,"For a moment, I considered this option. Nothing was something. What might lie on the other side of life?"
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06772,But keeping busy is good. Cleaning is always good. It’s something to do.
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06773,"He devoted a whole panel to the etymology of the term, its derivation from ancient Greek, its shared meaning with the scientific term for the seahorse genus, and its mythological connection to sea monsters. Maybe we all have sea monsters living in our brains,"
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06774,"The beginning of Mary Ann’s ending, the first sentence of her last chapter. Unable to continue living on her own. Reverted to childlike dependence."
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06775,"Much of human parlance is nonsense, but perhaps most ludicrous among the rubbish they spew is their tendency to glorify their own foolishness."
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06776,The world is full of idiots.
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06777,A pretty smile spreads over her face. “Honeybee hands.” “Honeybee what? “Honeybee hands. You know . . . busy. That’s what I used to say when Erik couldn’t keep his fingers still.
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06778,Entering someone’s home is always an intimate act.
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06779,"This confused me at first because my organ heart skips beats, many of them, every time I swim. But when the cleaning woman fell from the stool, I was not swimming. And yet it stuttered."
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06780,"Tova takes a chocolate chip cookie from the platter Mary Ann set out earlier. Mary Ann warms the cookies in the oven before the ladies arrive. One can’t have tea, she always comments, without something homemade to nibble on. The cookies came from a package Mary Ann bought at Shop-Way. All of the Knit-Wits know this."
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06781,"One might make a third list here, which would consist of things humans clamor for, but most intelligent life would consider entirely unfit for consumption. For example: every last offering in the vending machine in the lobby."
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06782,"She ought not to meddle in his business. But, well . . . he’s family, and isn’t this what families do?"
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06783,"People and their opinions generally suck,"
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06784,"Tova simply nods, because it brings her friend comfort and harms no one."
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06785,"Now, Tova comes here to be alone with her thoughts, when she needs a break from being alone in her house. When even the television can’t punch through the unbearable quiet."
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06786,"his strange otherworldly body hangs in midair, his eye fixed to hers. Just as she’s about to be pulled down with him, he releases, and lands with a heavy splash in the night-black water."
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06787,We all lie to obtain what we need.
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06788,Cameron wonders if there’s some sort of special tether children of normal families are granted. One for which he’s never been eligible.
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06789,What would a captive cephalopod know of joy?
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06790,"Tova wonders sometimes if it’s better that way, to have one’s tragedies clustered together, to make good use of the existing rawness. Get it over with in one shot. Tova knew there was a bottom to those depths of despair. Once your soul was soaked though with grief, any more simply ran off, overflowed,"
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06791,"CAMERON STILL CAN’T seem to wrap his head around the shape of the sea here. It’s like a monster with hundreds of long fingers is gripping the edge of the continent, tendrils of deep blue cutting channels through the dark green countryside in every unexpected way."
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06792,"How odd such things can be. Each little decision about which lane to choose determines exactly how you get where you’re going, and when."
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06793,"He pokes at the flap of skin sagging from her tricep, pulled by gravity’s hand, which grows more insistent each year."
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06794,"Sissy Baker's packed full of more shit than a turd burger. Cammy! Aunt Jeanne swats his arm, reproaching his language. Which is rich, from a woman who taught him ""A is for Asshole"" while he was learning the alphabet."
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,q06795,"It was a woman. Right here, in this spot. A few years ago. I was out paddling super early in the morning, and she was sitting on the railing. Talking to someone. Herself, I guess. She looked rough. Like she was on something.” “I see,” Tova says, her voice faint. “She kept talking about a horrible night. An accident. A boom.” A boom. Tova gives a little nod, finding herself unable to speak, and the girl continues. “I always assumed she must have been in combat or something. Trauma from an explosion, maybe."
