sample_id,stratum,source,post45_title_id,title,author,year,first_week,isbn,oclc,best_rank,weeks_on_list
top1990:7135,top1990,post45_topn,7135,VINELAND,Thomas Pynchon,1990,1990-01-21,,20219474.0,2,13
top1990:1172,top1990,post45_topn,1172,COYOTE WAITS,Tony Hillerman,1990,1990-07-08,0060163704,21337349.0,3,13
top1990:2762,top1990,post45_topn,2762,LONGSHOT,Dick Francis,1990,1990-10-28,0399135812,21973161.0,3,12
top1990:1097,top1990,post45_topn,1097,COLD HARBOUR,Jack Higgins,1990,1990-01-21,0671684256,20755352.0,4,12
top1990:210,top1990,post45_topn,210,A RULING PASSION,Judith Michael,1990,1990-01-21,0671648918,20529911.0,2,11
top1990:6736,top1990,post45_topn,6736,THE WOMEN IN HIS LIFE,Barbara Taylor Bradford,1990,1990-08-12,,21375944.0,2,11
top1990:5234,top1990,post45_topn,5234,THE GENERAL IN HIS LABYRINTH,Gabriel Garcia Marquez,1990,1990-09-23,0394582586,21595045.0,3,11
top1990:1163,top1990,post45_topn,1163,COUNTERATTACK,W. E. B. Griffin,1990,1990-02-04,039913493X,20218492.0,5,11
top1990:5295,top1990,post45_topn,5295,THE GOLDEN ORANGE,Joseph Wambaugh,1990,1990-05-20,0688094082,20525408.0,5,11
top1990:5282,top1990,post45_topn,5282,THE GOLD COAST,Nelson DeMille,1990,1990-04-29,0446515043,20758738.0,9,11
top1990:2920,top1990,post45_topn,2920,MASQUERADE,Janet Dailey,1990,1990-04-08,0316171425,20594557.0,4,10
top1990:702,top1990,post45_topn,702,BITTER SWEET,LaVyrle Spencer,1990,1990-03-04,,20170432.0,5,10
top1991:5144,top1991,post45_topn,5144,THE FIRM,John Grisham,1991,1991-03-17,0385416342,22108726.0,2,47
top1991:3945,top1991,post45_topn,3945,SCARLETT,Alexandra Ripley,1991,1991-10-13,0446515078,23870219.0,1,34
top1991:6426,top1991,post45_topn,6426,THE SUM OF ALL FEARS,Tom Clancy,1991,1991-08-25,,23287312.0,1,29
top1991:1470,top1991,post45_topn,1470,DISNEY'S BEAUTY AND THE BEAST,NO AUTHOR,1991,1991-12-29,,,3,24
top1991:2833,top1991,post45_topn,2833,"LOVES MUSIC, LOVES TO DANCE",Mary Higgins Clark,1991,1991-05-12,0671673645,23253596.0,1,22
top1991:3179,top1991,post45_topn,3179,NEEDFUL THINGS,Stephen King,1991,1991-10-20,0670839531,23356908.0,2,20
top1991:5002,top1991,post45_topn,5002,THE DOOMSDAY CONSPIRACY,Sidney Sheldon,1991,1991-09-15,0688084893,23383325.0,2,20
top1991:2139,top1991,post45_topn,2139,HEARTBEAT,Danielle Steel,1991,1991-02-24,0385299087,21294230.0,1,19
top1991:2154,top1991,post45_topn,2154,HEIR TO THE EMPIRE,Timothy Zahn,1991,1991-05-26,0553073273,23139515.0,1,19
top1991:3220,top1991,post45_topn,3220,NIGHT OVER WATER,Ken Follett,1991,1991-10-06,0688046606,23690255.0,4,19
top1991:5551,top1991,post45_topn,5551,THE KITCHEN GOD'S WIFE,Amy Tan,1991,1991-06-30,9780399135781,23144220.0,1,18
top1991:517,top1991,post45_topn,517,AS THE CROW FLIES,Jeffrey Archer,1991,1991-05-12,0060179147,22911518.0,3,18
top1991:1096,top1991,post45_topn,1096,COLD FIRE,Dean R. Koontz,1991,1991-01-27,,22422754.0,1,16
top1991:0,top1991,post45_topn,0,"""H"" IS FOR HOMICIDE",Sue Grafton,1991,1991-05-05,080501084X,22812747.0,2,15
top1991:3258,top1991,post45_topn,3258,NO GREATER LOVE,Danielle Steel,1991,1991-11-24,0385299095,57001216.0,2,15
top1991:3452,top1991,post45_topn,3452,PARADISE,Judith McNaught,1991,1991-06-30,0671601296,23462105.0,5,13
top1991:6235,top1991,post45_topn,6235,THE SECRET PILGRIM,John le Carré,1991,1991-01-13,0394588428,22896621.0,1,12
top1991:6245,top1991,post45_topn,6245,THE SEERESS OF KELL,David Eddings,1991,1991-04-14,0345330064,22767556.0,1,12
top1991:1121,top1991,post45_topn,1121,COMEBACK,Dick Francis,1991,1991-11-03,0399136703,24009647.0,3,12
top1991:3431,top1991,post45_topn,3431,OUTER BANKS,Anne Rivers Siddons,1991,1991-07-28,006016249X,23219023.0,5,12
top1991:3756,top1991,post45_topn,3756,REMEMBER,Barbara Taylor Bradford,1991,1991-11-03,0394559584,24373901.0,5,12
top1991:1058,top1991,post45_topn,1058,CIRCLE OF FRIENDS,Maeve Binchy,1991,1991-01-27,0385301499,22108716.0,6,12
top1991:1900,top1991,post45_topn,1900,FORGIVING,LaVyrle Spencer,1991,1991-02-17,0399135995,22110058.0,2,11
top1991:2869,top1991,post45_topn,2869,MAGIC HOUR,Susan Isaacs,1991,1991-02-10,0060165731,22240674.0,4,11
top1991:616,top1991,post45_topn,616,BEAST,Peter Benchley,1991,1991-06-30,0679403558,23216227.0,4,11
top1991:1241,top1991,post45_topn,1241,DAMAGE,Josephine Hart,1991,1991-03-31,0679401350,22511086.0,5,11
top1991:5016,top1991,post45_topn,5016,THE DRUID OF SHANNARA,Terry Brooks,1991,1991-03-17,0345356950,20169970.0,2,10
top1991:603,top1991,post45_topn,603,BATTLEGROUND,W. E. B. Griffin,1991,1991-01-27,0399135502,22949262.0,3,10
top1991:3904,top1991,post45_topn,3904,SAINT MAYBE,Anne Tyler,1991,1991-09-08,0679403612,23691414.0,3,9
top1991:5027,top1991,post45_topn,5027,THE EAGLE HAS FLOWN,Jack Higgins,1991,1991-03-17,0671724584,22983445.0,3,9
top1992:4723,top1992,post45_topn,4723,THE BRIDGES OF MADISON COUNTY,Robert James Waller,1992,1992-08-16,044651652X,24246926.0,1,164
top1992:5993,top1992,post45_topn,5993,THE PELICAN BRIEF,John Grisham,1992,1992-03-15,0385421982,25990887.0,1,49
top1992:2060,top1992,post45_topn,2060,GRIFFIN & SABINE,Nick Bantock,1992,1992-01-26,,,3,47
top1992:7158,top1992,post45_topn,7158,WAITING TO EXHALE,Terry McMillan,1992,1992-05-31,,25048160.0,2,38
top1992:1979,top1992,post45_topn,1979,GERALD'S GAME,Stephen King,1992,1992-07-19,0670846503,25131056.0,1,28
top1992:3894,top1992,post45_topn,3894,SABINE'S NOTEBOOK,Nick Bantock,1992,1992-10-18,0811801802,25201874.0,4,23
top1992:384,top1992,post45_topn,384,ALL THE PRETTY HORSES,Cormac McCarthy,1992,1992-06-07,9780394574745,25704649.0,9,22
top1992:3810,top1992,post45_topn,3810,RISING SUN,Michael Crichton,1992,1992-02-16,0394589424,24216739.0,1,21
top1992:7236,top1992,post45_topn,7236,WHERE IS JOE MERCHANT?,Jimmy Buffett,1992,1992-08-30,,25833688.0,1,19
top1992:6155,top1992,post45_topn,6155,THE ROAD TO OMAHA,Robert Ludlum,1992,1992-03-01,0394573293,24010263.0,2,19
top1992:361,top1992,post45_topn,361,ALL AROUND THE TOWN,Mary Higgins Clark,1992,1992-04-26,0671673653,25509845.0,2,18
top1992:2487,top1992,post45_topn,2487,JEWELS,Danielle Steel,1992,1992-05-17,0385304900,23139620.0,1,16
top1992:5235,top1992,post45_topn,5235,THE GENERAL'S DAUGHTER,Nelson DeMille,1992,1992-11-22,0446513067,26264064.0,5,16
top1992:6388,top1992,post45_topn,6388,THE STARS SHINE DOWN,Sidney Sheldon,1992,1992-10-18,0688084907,26161966.0,1,15
top1992:6460,top1992,post45_topn,6460,THE TALE OF THE BODY THIEF,Anne Rice,1992,1992-10-25,,26703895.0,1,15
top1992:1267,top1992,post45_topn,1267,DARK FORCE RISING,Timothy Zahn,1992,1992-06-07,0553085743,25165094.0,2,15
top1992:3574,top1992,post45_topn,3574,POSSESSING THE SECRET OF JOY,Alice Walker,1992,1992-06-21,0151731527,25373376.0,4,15
top1992:1490,top1992,post45_topn,1490,DOLORES CLAIBORNE,Stephen King,1992,1992-12-06,0670844527,25747136.0,1,14
top1992:3037,top1992,post45_topn,3037,MIXED BLESSINGS,Danielle Steel,1992,1992-11-22,0385299109,24871053.0,1,14
top1992:3902,top1992,post45_topn,3902,SAHARA,Clive Cussler,1992,1992-05-24,0671681559,25410390.0,2,14
top1992:2979,top1992,post45_topn,2979,MEXICO,James A. Michener,1992,1992-11-08,0679416498,25747681.0,3,13
top1992:2483,top1992,post45_topn,2483,JAZZ,Toni Morrison,1992,1992-04-19,0679411674,25048293.0,4,13
top1992:3075,top1992,post45_topn,3075,MOSTLY HARMLESS,Douglas Adams,1992,1992-11-01,0517577402,26158345.0,3,12
top1992:7150,top1992,post45_topn,7150,VOX,Nicholson Baker,1992,1992-02-23,,24065180.0,3,12
top1992:1105,top1992,post45_topn,1105,COLONY,Anne Rivers Siddons,1992,1992-07-19,0060179333,25410571.0,4,12
top1992:1,top1992,post45_topn,1,"""I"" IS FOR INNOCENT",Sue Grafton,1992,1992-04-26,0805010858,25009299.0,2,11
top1992:1777,top1992,post45_topn,1777,FATHERLAND,Robert Harris,1992,1992-07-05,0679412735,24910222.0,5,11
top1992:2186,top1992,post45_topn,2186,HIDEAWAY,Dean R. Koontz,1992,1992-01-26,0399136738,24379074.0,1,10
top1992:5045,top1992,post45_topn,5045,THE ELF QUEEN OF SHANNARA,Terry Brooks,1992,1992-03-15,0345362993,24696394.0,3,10
top1992:3954,top1992,post45_topn,3954,SCRUPLES TWO,Judith Krantz,1992,1992-06-28,0517582287,25246399.0,2,9
top1993:2712,top1993,post45_topn,2712,LIKE WATER FOR CHOCOLATE,Laura Esquivel,1993,1993-04-18,0385420161,25164505.0,3,61
top1993:4852,top1993,post45_topn,4852,THE CLIENT,John Grisham,1993,1993-03-21,038542471X,55502623.0,1,48
top1993:7344,top1993,post45_topn,7344,WITHOUT REMORSE,Tom Clancy,1993,1993-08-29,,28149224.0,1,32
top1993:4155,top1993,post45_topn,4155,SLOW WALTZ IN CEDAR BEND,Robert James Waller,1993,1993-11-07,9780446516532,27812869.0,1,29
top1993:3235,top1993,post45_topn,3235,NIGHTMARES & DREAMSCAPES,Stephen King,1993,1993-10-17,,,2,18
top1993:2632,top1993,post45_topn,2632,LASHER,Anne Rice,1993,1993-10-03,0679412956,27429488.0,2,17
top1993:7101,top1993,post45_topn,7101,VANISHED,Danielle Steel,1993,1993-08-15,,57003608.0,2,17
top1993:1613,top1993,post45_topn,1613,EINSTEIN'S DREAMS,Alan Lightman,1993,1993-02-21,0679416463,26158724.0,5,17
top1993:3518,top1993,post45_topn,3518,PIGS IN HEAVEN,Barbara Kingsolver,1993,1993-06-27,0060168013,27431722.0,6,17
top1993:3540,top1993,post45_topn,3540,PLEADING GUILTY,Scott Turow,1993,1993-06-06,0374234574,28116802.0,2,16
top1993:5293,top1993,post45_topn,5293,THE GOLDEN MEAN,Nick Bantock,1993,1993-09-12,0811802981,27265700.0,4,16
top1993:2333,top1993,post45_topn,2333,I'LL BE SEEING YOU,Mary Higgins Clark,1993,1993-05-09,0671673661,27727642.0,3,14
top1993:3101,top1993,post45_topn,3101,MR. MURDER,Dean Koontz,1993,1993-11-14,0399138749,27937055.0,5,14
top1993:82,top1993,post45_topn,82,A DANGEROUS FORTUNE,Ken Follett,1993,1993-10-24,,28374472.0,5,14
top1993:5887,top1993,post45_topn,5887,THE NIGHT MANAGER,John le Carré,1993,1993-07-18,0679425136,27265926.0,3,13
top1993:6209,top1993,post45_topn,6209,THE SCORPIO ILLUSION,Robert Ludlum,1993,1993-06-06,0553094416,27381684.0,3,13
top1993:1963,top1993,post45_topn,1963,GAI-JIN,James Clavell,1993,1993-05-09,0385310161,27143901.0,4,13
top1993:4356,top1993,post45_topn,4356,STREETS OF LAREDO,Larry McMurtry,1993,1993-08-08,0671792814,27895121.0,3,12
top1993:5577,top1993,post45_topn,5577,THE LAST COMMAND,Timothy Zahn,1993,1993-04-25,0553091867,27068836.0,3,12
top1993:1211,top1993,post45_topn,1211,CRUEL & UNUSUAL,Patricia D. Cornwell,1993,1993-06-27,,,5,12
top1993:1406,top1993,post45_topn,1406,DEGREE OF GUILT,Richard North Patterson,1993,1993-01-31,0679420649,26357073.0,3,11
top1993:3896,top1993,post45_topn,3896,SACRED CLOWNS,Tony Hillerman,1993,1993-10-03,006016767X,28025657.0,3,11
top1993:4164,top1993,post45_topn,4164,SMILLA'S SENSE OF SNOW,Peter Hoeg,1993,1993-10-17,0374266441,28065407.0,9,11
top1993:1526,top1993,post45_topn,1526,DRAGON TEARS,Dean Koontz,1993,1993-01-24,0399137890,26397874.0,1,10
top1993:6463,top1993,post45_topn,6463,THE TALISMANS OF SHANNARA,Terry Brooks,1993,1993-02-28,,27068604.0,2,10
top1993:2,top1993,post45_topn,2,"""J"" IS FOR JUDGMENT",Sue Grafton,1993,1993-04-18,0805019359,26854030.0,3,10
top1993:399,top1993,post45_topn,399,ALONG CAME A SPIDER,James Patterson,1993,1993-02-07,0316693642,25995508.0,4,10
top1993:213,top1993,post45_topn,213,A SEASON IN PURGATORY,Dominick Dunne,1993,1993-05-02,0517583860,27144703.0,5,9
top1993:5409,top1993,post45_topn,5409,THE HOPE,Herman Wouk,1993,1993-12-12,0316955191,28064042.0,5,9
top1993:4683,top1993,post45_topn,4683,THE BOOK OF GUYS,Garrison Keillor,1993,1993-12-19,067084943X,28182310.0,6,9
top1994:4796,top1994,post45_topn,4796,THE CELESTINE PROPHECY,James Redfield,1994,1994-03-06,044651862X,29768419.0,1,165
top1994:3555,top1994,post45_topn,3555,POLITICALLY CORRECT BEDTIME STORIES,James Finn Garner,1994,1994-06-26,002542730X,28377591.0,1,65
top1994:3132,top1994,post45_topn,3132,MUTANT MESSAGE DOWN UNDER,Marlo Morgan,1994,1994-09-11,0060171928,30399301.0,9,31
top1994:4800,top1994,post45_topn,4800,THE CHAMBER,John Grisham,1994,1994-06-12,0385424728,30075172.0,1,27
top1994:5242,top1994,post45_topn,5242,THE GIFT,Danielle Steel,1994,1994-07-31,038531292X,29703045.0,1,26
top1994:1382,top1994,post45_topn,1382,DEBT OF HONOR,Tom Clancy,1994,1994-09-04,0399139540,30739194.0,1,25
top1994:4535,top1994,post45_topn,4535,THE ALIENIST,Caleb Carr,1994,1994-04-17,0679417796,28798086.0,4,24
top1994:1467,top1994,post45_topn,1467,DISCLOSURE,Michael Crichton,1994,1994-01-23,0679419454,28844025.0,1,22
top1994:3300,top1994,post45_topn,3300,NOTHING LASTS FOREVER,Sidney Sheldon,1994,1994-09-25,0688084915,29845917.0,2,18
top1994:3757,top1994,post45_topn,3757,REMEMBER ME,Mary Higgins Clark,1994,1994-05-01,0671867083,30036291.0,1,17
top1994:2435,top1994,post45_topn,2435,INSOMNIA,Stephen King,1994,1994-10-23,0670855030,29703606.0,1,16
top1994:297,top1994,post45_topn,297,ACCIDENT,Danielle Steel,1994,1994-02-20,0385306024,28665752.0,1,16
top1994:4441,top1994,post45_topn,4441,TALTOS,Anne Rice,1994,1994-10-09,067942573X,28889775.0,1,16
top1994:2412,top1994,post45_topn,2412,INCA GOLD,Clive Cussler,1994,1994-05-15,0671681567,29877393.0,2,14
top1994:5715,top1994,post45_topn,5715,THE LOTTERY WINNER,Mary Higgins Clark,1994,1994-11-13,0671867164,31323704.0,5,14
top1994:4904,top1994,post45_topn,4904,THE CROSSING,Cormac McCarthy,1994,1994-06-26,0394574753,29844718.0,3,12
top1994:4938,top1994,post45_topn,4938,THE DAY AFTER TOMORROW,Allan Folsom,1994,1994-04-24,0316288292,28721649.0,3,12
top1994:1765,top1994,post45_topn,1765,FATAL CURE,Robin Cook,1994,1994-01-30,039913879X,29182588.0,4,12
top1994:7314,top1994,post45_topn,7314,WINGS,Danielle Steel,1994,1994-12-04,,57004189.0,3,11
top1994:1472,top1994,post45_topn,1472,DISNEY'S THE LION KING,Don Ferguson,1994,1994-08-07,1570820872,35909943.0,7,11
top1994:4669,top1994,post45_topn,4669,THE BODY FARM,Patricia Cornwell,1994,1994-09-18,0684195976,30035430.0,2,10
top1994:1286,top1994,post45_topn,1286,DARK RIVERS OF THE HEART,Dean Koontz,1994,1994-11-27,0679425241,30320033.0,7,10
top1994:5156,top1994,post45_topn,5156,THE FIST OF GOD,Frederick Forsyth,1994,1994-05-08,0553091263,29595052.0,7,10
top1994:3,top1994,post45_topn,3,"""K"" IS FOR KILLER",Sue Grafton,1994,1994-04-24,0805019367,29703955.0,2,9
top1994:1743,top1994,post45_topn,1743,FAMILY BLESSINGS,LaVyrle Spencer,1994,1994-02-13,0399139060,28797821.0,5,9
top1994:576,top1994,post45_topn,576,BAD LOVE,Jonathan Kellerman,1994,1994-01-23,0553089196,28422909.0,5,9
top1994:4775,top1994,post45_topn,4775,THE CAT WHO CAME TO BREAKFAST,Lilian Jackson Braun,1994,1994-02-27,0399138684,28799226.0,6,9
top1994:229,top1994,post45_topn,229,A SON OF THE CIRCUS,John Irving,1994,1994-09-04,0679434968,29566583.0,7,9
top1994:1679,top1994,post45_topn,1679,EVERYTHING TO GAIN,Barbara Taylor Bradford,1994,1994-07-24,0060177233,30356047.0,4,8
top1994:6653,top1994,post45_topn,6653,THE WATERWORKS,E.L. Doctorow,1994,1994-07-03,,29548564.0,5,8
top1995:5413,top1995,post45_topn,5413,THE HORSE WHISPERER,Nicholas Evans,1995,1995-09-24,0385315236,32466529.0,1,37
top1995:4830,top1995,post45_topn,4830,THE CHRISTMAS BOX,Richard Paul Evans,1995,1995-11-05,0684814994,32625293.0,1,29
top1995:6096,top1995,post45_topn,6096,THE RAINMAKER,John Grisham,1995,1995-04-30,038542471X,55502623.0,1,26
top1995:5711,top1995,post45_topn,5711,THE LOST WORLD,Michael Crichton,1995,1995-10-08,0679419462,32924490.0,1,24
top1995:609,top1995,post45_topn,609,BEACH MUSIC,Pat Conroy,1995,1995-07-16,0385413041,54817555.0,1,22
top1995:1842,top1995,post45_topn,1842,FIVE DAYS IN PARIS,Danielle Steel,1995,1995-12-03,0385315309,32546750.0,1,20
top1995:1125,top1995,post45_topn,1125,COMING HOME,Rosamunde Pilcher,1995,1995-09-10,0312134517,32626096.0,2,18
top1995:809,top1995,post45_topn,809,BORDER MUSIC,Robert James Waller,1995,1995-02-26,,30891634.0,2,18
top1995:3065,top1995,post45_topn,3065,"MORNING, NOON, AND NIGHT",Sidney Sheldon,1995,1995-09-24,0688084923,32392036.0,2,17
top1995:2615,top1995,post45_topn,2615,LADDER OF YEARS,Anne Tyler,1995,1995-04-30,0679439412,31291458.0,3,16
top1995:2950,top1995,post45_topn,2950,MEMNOCH THE DEVIL,Anne Rice,1995,1995-07-30,0679441018,32683203.0,1,15
top1995:2673,top1995,post45_topn,2673,LET ME CALL YOU SWEETHEART,Mary Higgins Clark,1995,1995-05-14,9780684803968,32091232.0,2,15
top1995:3863,top1995,post45_topn,3863,ROSE MADDER,Stephen King,1995,1995-07-02,0670858692,32274180.0,2,14
top1995:4086,top1995,post45_topn,4086,SILENT NIGHT,Mary Higgins Clark,1995,1995-10-22,0684815451,32924074.0,2,14
top1995:5442,top1995,post45_topn,5442,THE HUNDRED SECRET SENSES,Amy Tan,1995,1995-11-05,0399141146,32894903.0,3,14
top1995:3370,top1995,post45_topn,3370,ONCE UPON A MORE ENLIGHTENED TIME,James Finn Garner,1995,1995-05-21,0028604199,32378464.0,7,14
top1995:3556,top1995,post45_topn,3556,POLITICALLY CORRECT HOLIDAY STORIES,James Finn Garner,1995,1995-10-22,0028604202,33101658.0,4,13
top1995:4823,top1995,post45_topn,4823,THE CHILDREN'S BOOK OF VIRTUES,edited by William J. Bennett. Illustrated by Michael Hague,1995,1995-11-12,,,4,13
top1995:3050,top1995,post45_topn,3050,MOO,Jane Smiley,1995,1995-04-09,0679420231,30547826.0,5,13
top1995:2595,top1995,post45_topn,2595,KISS THE GIRLS,James Patterson,1995,1995-01-22,0316693707,30109286.0,3,12
top1995:2708,top1995,post45_topn,2708,LIGHTNING,Danielle Steel,1995,1995-07-30,0385314884,31605068.0,3,11
top1995:4557,top1995,post45_topn,4557,THE APOCALYPSE WATCH,Robert Ludlum,1995,1995-06-04,0553099930,32093801.0,3,11
top1995:3411,top1995,post45_topn,3411,ORIGINAL SIN,P.D. James,1995,1995-02-12,0679438890,30667898.0,4,11
top1995:1239,top1995,post45_topn,1239,DAISY-HEAD MAYZIE,Dr. Seuss,1995,1995-02-19,0679867120,30353431.0,5,11
top1995:5271,top1995,post45_topn,5271,THE GLASS LAKE,Maeve Binchy,1995,1995-03-12,0385313543,31132766.0,5,11
top1995:6723,top1995,post45_topn,6723,THE WITNESS,Sandra Brown,1995,1995-07-02,,31434484.0,5,11
top1995:1939,top1995,post45_topn,1939,FROM POTTER'S FIELD,Patricia Cornwell,1995,1995-08-20,0684195984,31900546.0,1,10
top1995:4063,top1995,post45_topn,4063,SHOCK WAVE,Clive Cussler,1995,1995-12-24,068480297X,33277400.0,3,10
top1995:3512,top1995,post45_topn,3512,PHENOMENAL WOMAN,Maya Angelou,1995,1995-03-26,0679439242,30979258.0,7,10
top1995:3415,top1995,post45_topn,3415,OUR GAME,John le Carré,1995,1995-03-19,0679441816,31970173.0,2,9
top1996:5903,top1996,post45_topn,5903,THE NOTEBOOK,Nicholas Sparks,1996,1996-10-27,0446520802,34321554.0,3,56
top1996:1735,top1996,post45_topn,1735,FALLING UP,Shel Silverstein,1996,1996-06-09,0060248025,34736959.0,3,30
top1996:4957,top1996,post45_topn,4957,THE DEEP END OF THE OCEAN,Jacquelyn Mitchard,1996,1996-09-22,0670865796,33443698.0,1,29
top1996:3608,top1996,post45_topn,3608,PRIMARY COLORS,Anonymous,1996,1996-02-11,,1036772188.0,1,25
top1996:1689,top1996,post45_topn,1689,EXECUTIVE ORDERS,Tom Clancy,1996,1996-09-01,0399142185,34878804.0,1,24
top1996:6484,top1996,post45_topn,6484,THE TENTH INSIGHT,James Redfield,1996,1996-05-12,,34348857.0,2,24
top1996:6178,top1996,post45_topn,6178,THE RUNAWAY JURY,John Grisham,1996,1996-06-02,0385472943,34208175.0,1,23
top1996:2287,top1996,post45_topn,2287,HOW STELLA GOT HER GROOVE BACK,Terry McMillan,1996,1996-05-19,0670869902,34417970.0,1,21
top1996:3056,top1996,post45_topn,3056,MOONLIGHT BECOMES YOU,Mary Higgins Clark,1996,1996-04-21,0684810387,34321030.0,1,17
top1996:349,top1996,post45_topn,349,AIRFRAME,Michael Crichton,1996,1996-12-22,0679446486,35723547.0,1,17
top1996:293,top1996,post45_topn,293,ABSOLUTE POWER,David Baldacci,1996,1996-02-11,0446519960,32665645.0,2,17
top1996:1431,top1996,post45_topn,1431,DESPERATION,Stephen King,1996,1996-10-13,9780670868360,34618058.0,1,15
top1996:5634,top1996,post45_topn,5634,THE LAWS OF OUR FATHERS,Scott Turow,1996,1996-11-03,0374184232,34590928.0,2,14
top1996:6117,top1996,post45_topn,6117,THE REGULATORS,Richard Bachman,1996,1996-10-13,0525941908,34771979.0,2,14
top1996:2330,top1996,post45_topn,2330,I WAS AMELIA EARHART,Jane Mendelsohn,1996,1996-05-12,0679450548,34079054.0,6,14
top1996:2012,top1996,post45_topn,2012,GODS AND GENERALS,Jeff Shaara,1996,1996-06-30,0345404920,34080227.0,9,13
top1996:2436,top1996,post45_topn,2436,INTENSITY,Dean Koontz,1996,1996-01-21,067942525X,33078930.0,1,12
top1996:967,top1996,post45_topn,967,CAUSE OF DEATH,Patricia Cornwell,1996,1996-07-21,,33079081.0,1,12
top1996:2887,top1996,post45_topn,2887,MALICE,Danielle Steel,1996,1996-04-28,0385315201,31657830.0,2,12
top1996:4491,top1996,post45_topn,4491,THAT CAMDEN SUMMER,LaVyrle Spencer,1996,1996-02-11,0399141200,32589092.0,2,12
top1996:5583,top1996,post45_topn,5583,THE LAST DON,Mario Puzo,1996,1996-08-11,0679401431,34150830.0,3,11
top1996:3142,top1996,post45_topn,3142,MY GAL SUNDAY,Mary Higgins Clark,1996,1996-11-03,0684832291,35118045.0,4,11
top1996:4008,top1996,post45_topn,4008,SERVANT OF THE BONES,Anne Rice,1996,1996-08-18,9780679433019,33665194.0,1,10
top1996:4083,top1996,post45_topn,4083,SILENT HONOR,Danielle Steel,1996,1996-11-24,0385313012,34576683.0,1,10
top1996:1687,top1996,post45_topn,1687,EXCLUSIVE,Sandra Brown,1996,1996-07-14,0446519782,34285150.0,3,10
top1996:5107,top1996,post45_topn,5107,THE FALLEN MAN,Tony Hillerman,1996,1996-12-08,006017773X,35212753.0,3,10
top1996:6506,top1996,post45_topn,6506,THE THIRD TWIN,Ken Follett,1996,1996-11-10,,35138575.0,6,10
top1996:2717,top1996,post45_topn,2717,LILY WHITE,Susan Isaacs,1996,1996-07-21,0060176075,34576831.0,8,10
top1996:6660,top1996,post45_topn,6660,THE WEB,Jonathan Kellerman,1996,1996-01-21,,32779900.0,5,9
top1996:456,top1996,post45_topn,456,AND THIS TOO SHALL PASS,E. Lynn Harris,1996,1996-03-10,038548030X,33132796.0,6,9
top1997:2952,top1997,post45_topn,2952,MEMOIRS OF A GEISHA,Arthur Golden,1997,1997-11-02,0375400117,37689141.0,5,62
top1997:1098,top1997,post45_topn,1098,COLD MOUNTAIN,Charles Frazier,1997,1997-07-13,0871136791,36352242.0,1,61
top1997:5276,top1997,post45_topn,5276,THE GOD OF SMALL THINGS,Arundhati Roy,1997,1997-08-17,0679457313,35744382.0,5,31
top1997:5976,top1997,post45_topn,5976,THE PARTNER,John Grisham,1997,1997-03-16,0385472951,38277014.0,1,30
