sample_id,stratum,source,post45_title_id,title,author,year,first_week,isbn,oclc,best_rank,weeks_on_list
top1991:5144,top1991,post45_topn,5144,THE FIRM,John Grisham,1991,1991-03-17,0385416342,22108726.0,2,47
top1991:3945,top1991,post45_topn,3945,SCARLETT,Alexandra Ripley,1991,1991-10-13,0446515078,23870219.0,1,34
top1991:6426,top1991,post45_topn,6426,THE SUM OF ALL FEARS,Tom Clancy,1991,1991-08-25,,23287312.0,1,29
top1992:4723,top1992,post45_topn,4723,THE BRIDGES OF MADISON COUNTY,Robert James Waller,1992,1992-08-16,044651652X,24246926.0,1,164
top1992:5993,top1992,post45_topn,5993,THE PELICAN BRIEF,John Grisham,1992,1992-03-15,0385421982,25990887.0,1,49
top1992:2060,top1992,post45_topn,2060,GRIFFIN & SABINE,Nick Bantock,1992,1992-01-26,,,3,47
top1993:2712,top1993,post45_topn,2712,LIKE WATER FOR CHOCOLATE,Laura Esquivel,1993,1993-04-18,0385420161,25164505.0,3,61
top1993:4852,top1993,post45_topn,4852,THE CLIENT,John Grisham,1993,1993-03-21,038542471X,55502623.0,1,48
top1993:7344,top1993,post45_topn,7344,WITHOUT REMORSE,Tom Clancy,1993,1993-08-29,,28149224.0,1,32
top1994:4796,top1994,post45_topn,4796,THE CELESTINE PROPHECY,James Redfield,1994,1994-03-06,044651862X,29768419.0,1,165
top1994:3555,top1994,post45_topn,3555,POLITICALLY CORRECT BEDTIME STORIES,James Finn Garner,1994,1994-06-26,002542730X,28377591.0,1,65
top1994:3132,top1994,post45_topn,3132,MUTANT MESSAGE DOWN UNDER,Marlo Morgan,1994,1994-09-11,0060171928,30399301.0,9,31
top1995:5413,top1995,post45_topn,5413,THE HORSE WHISPERER,Nicholas Evans,1995,1995-09-24,0385315236,32466529.0,1,37
top1995:4830,top1995,post45_topn,4830,THE CHRISTMAS BOX,Richard Paul Evans,1995,1995-11-05,0684814994,32625293.0,1,29
top1995:6096,top1995,post45_topn,6096,THE RAINMAKER,John Grisham,1995,1995-04-30,038542471X,55502623.0,1,26
