sample_id,stratum,source,post45_title_id,title,author,year,first_week,isbn,oclc,best_rank,weeks_on_list
top1953:5386,top1953,post45_topn,5386,THE HIGH AND THE MIGHTY,Ernest K. Gann,1953,1953-05-10,,284409.0,3,56
top1954:3294,top1954,post45_topn,3294,NOT AS A STRANGER,Morton Thompson,1954,1954-01-24,,290441.0,1,79
top1955:549,top1955,post45_topn,549,AUNTIE MAME,Patrick Dennis,1955,1955-02-20,,313713.0,1,112
top1956:3507,top1956,post45_topn,3507,PEYTON PLACE,Grace Metalious,1956,1956-09-30,9781555537593,823388650.0,1,76
top1957:3713,top1957,post45_topn,3713,RALLY ROUND THE FLAG BOYS!,Max Schulman,1957,1957-09-01,,,2,51
top1958:1699,top1958,post45_topn,1699,EXODUS,Leon Uris,1958,1958-10-12,9780553258479,304901.0,1,78
top1959:319,top1959,post45_topn,319,ADVISE AND CONSENT,Allen Drury,1959,1959-08-16,038505419X,282794.0,1,102
top1960:6887,top1960,post45_topn,6887,TO KILL A MOCKINGBIRD,Harper Lee,1960,1960-08-07,,276976.0,2,98
top1961:4529,top1961,post45_topn,4529,THE AGONY AND THE ECSTASY,Irving Stone,1961,1961-04-02,0451171357,290570.0,1,83
top1962:4011,top1962,post45_topn,4011,SEVEN DAYS IN MAY,Fletcher Knebel and Charles W. Bailey II,1962,1962-09-23,,,1,48
top1963:5339,top1963,post45_topn,5339,THE GROUP,Mary McCarthy,1963,1963-09-08,,282992.0,1,51
top1964:6381,top1964,post45_topn,6381,THE SPY WHO CAME IN FROM THE COLD,John le Carré,1964,1964-01-19,9780143124757,367847.0,1,56
top1965:6366,top1965,post45_topn,6366,THE SOURCE,James Michener,1965,1965-05-30,9780002843232,289483.0,1,71
top1966:7095,top1966,post45_topn,7095,VALLEY OF THE DOLLS,Jacqueline Susann,1966,1966-03-13,,36713258.0,1,65
top1967:6929,top1967,post45_topn,6929,TOPAZ,Leon Uris,1967,1967-10-01,,712280.0,1,52
top1968:350,top1968,post45_topn,350,AIRPORT,Arthur Hailey,1968,1968-03-31,038504139X,436839.0,1,64
top1969:5279,top1969,post45_topn,5279,THE GODFATHER,Mario Puzo,1969,1969-03-30,0399103422,193005.0,1,67
top1970:2816,top1970,post45_topn,2816,LOVE STORY,Erich Segal,1970,1970-03-01,9780380017607,55360.0,1,62
top1971:6709,top1971,post45_topn,6709,THE WINDS OF WAR,Herman Wouk,1971,1971-11-28,,173818.0,1,65
top1972:2501,top1972,post45_topn,2501,JONATHAN LIVINGSTON SEAGULL,Richard Bach,1972,1972-04-30,0743278909,90736.0,1,70
top1973:886,top1973,post45_topn,886,BURR,Gore Vidal,1973,1973-11-18,,658914.0,1,39
top1974:982,top1974,post45_topn,982,CENTENNIAL,James Michener.,1974,1974-09-01,,867937.0,1,60
top1975:3699,top1975,post45_topn,3699,RAGTIME,E. L. Doctorow,1975,1975-08-03,0394469011,1273581.0,1,39
top1976:6971,top1976,post45_topn,6971,TRINITY,Leon Uris,1976,1976-03-28,,1973841.0,1,77
top1977:2363,top1977,post45_topn,2363,ILLUSIONS,Richard Bach,1977,1977-06-19,0440043182,2870699.0,2,80
top1978:7166,top1978,post45_topn,7166,WAR AND REMEMBRANCE,Herman Wouk,1978,1978-11-12,,3965939.0,1,61
top1979:4218,top1979,post45_topn,4218,SOPHIE'S CHOICE,William Styron,1979,1979-06-24,0394461096,4593241.0,1,47
top1980:3696,top1980,post45_topn,3696,RAGE OF ANGELS,Sidney Sheldon,1980,1980-06-29,0688036872,6195261.0,1,41
top1981:3278,top1981,post45_topn,3278,NOBLE HOUSE,James Clavell,1981,1981-05-10,0440064562,7170060.0,1,47
top1982:6595,top1982,post45_topn,6595,THE VALLEY OF HORSES,Jean M. Auel,1982,1982-09-05,,8389418.0,2,46
top1983:5851,top1983,post45_topn,5851,THE NAME OF THE ROSE,Umberto Eco,1983,1983-06-26,0151446474,8954772.0,1,46
top1984:4746,top1984,post45_topn,4746,THE BUTTER BATTLE BOOK,Dr. Seuss,1984,1984-03-18,0394867165,10046060.0,2,39
top1985:2624,top1985,post45_topn,2624,LAKE WOBEGON DAYS,Garrison Keillor,1985,1985-09-01,0670805149,11971882.0,1,48
top1986:3741,top1986,post45_topn,3741,RED STORM RISING,Tom Clancy,1986,1986-08-03,0399131493,13475110.0,1,50
top1987:4679,top1987,post45_topn,4679,THE BONFIRE OF THE VANITIES,Tom Wolfe,1987,1987-11-08,0374115346,16085837.0,1,56
top1988:6278,top1988,post45_topn,6278,THE SHELL SEEKERS,Rosamunde Pilcher,1988,1988-02-21,0312010583,16830868.0,6,47
top1989:1079,top1989,post45_topn,1079,CLEAR AND PRESENT DANGER,Tom Clancy,1989,1989-09-03,0399134409,19845912.0,1,44
top1990:3343,top1990,post45_topn,3343,"OH, THE PLACES YOU'LL GO!",Dr. Seuss,1990,1990-02-25,0679805273,20169007.0,1,178
top1991:5144,top1991,post45_topn,5144,THE FIRM,John Grisham,1991,1991-03-17,0385416342,22108726.0,2,47
top1992:4723,top1992,post45_topn,4723,THE BRIDGES OF MADISON COUNTY,Robert James Waller,1992,1992-08-16,044651652X,24246926.0,1,164
top1993:2712,top1993,post45_topn,2712,LIKE WATER FOR CHOCOLATE,Laura Esquivel,1993,1993-04-18,0385420161,25164505.0,3,61
top1994:4796,top1994,post45_topn,4796,THE CELESTINE PROPHECY,James Redfield,1994,1994-03-06,044651862X,29768419.0,1,165
top1995:5413,top1995,post45_topn,5413,THE HORSE WHISPERER,Nicholas Evans,1995,1995-09-24,0385315236,32466529.0,1,37
