quote_id,sample_id,gr_work_id,page,idx,source_url,quote_text,bucket,tense,note
q00011,top1996:2012,30342,1,13,https://www.goodreads.com/work/quotes/30342,"Those who lead the rebellion are trying to prove a point … a point that we are not one nation, that we are a group of separate countries, we are Maine, and Vermont, and Virginia and Georgia and Texas and New York … and that if any one of us disagrees with the policies of the Federal government, we have the right to erase whatever binds us together, disregard the existence—or the importance—of the Union.",,,
q00012,top1996:2012,30342,1,16,https://www.goodreads.com/work/quotes/30342,"We got a duty . . . we all got the same duty, all of us, Major.” Armistead",,,
q00013,top1996:2012,30342,1,18,https://www.goodreads.com/work/quotes/30342,"Is that not what a commander must do, earn respect, give them discipline and . . . love them?",,,
q00014,top1996:2012,30342,1,19,https://www.goodreads.com/work/quotes/30342,"General Lee, if it will please God, we will kill them all.",,,
q00015,top1996:2436,442737,1,0,https://www.goodreads.com/work/quotes/442737,There are no explanations for human evil. Only excuses.,,,
q00016,top1996:2436,442737,1,1,https://www.goodreads.com/work/quotes/442737,"Hunches [are] just messages from the subconscious, which [is] thinking furiously all the time and processing information we have not consciously noted.",,,
q00017,top1996:2436,442737,1,2,https://www.goodreads.com/work/quotes/442737,"But victimhood was seductive, a release from responsibility and caring. Fear would be transmuted into weary resignation; failure would no longer generate guilt but, instead, would spawn a comforting self-pity.",,,
q00018,top1996:2436,442737,1,3,https://www.goodreads.com/work/quotes/442737,"Even if God exists, does He know that you do?",,,
q00019,top1996:2436,442737,1,4,https://www.goodreads.com/work/quotes/442737,Human cruelty and treachery surpassed all understanding. There were no answers. Only excuses.,,,
q00020,top1996:2436,442737,1,5,https://www.goodreads.com/work/quotes/442737,Not all or even most suffering is at the hands of fate; it befalls us at our invitation.,,,
q00021,top1996:2436,442737,1,6,https://www.goodreads.com/work/quotes/442737,"Sometimes, just trying was a triumph.",,,
q00022,top1996:2436,442737,1,7,https://www.goodreads.com/work/quotes/442737,"Much of her life had been lived like a balancing act on a spearpoint fence, and on a particularly difficult night when she was twelve, she had decided that instinct was, in fact, the quiet voice of God. Prayers did receive replies, but you had to listen closely and believe in the answer. At twelve, she wrote in her diary: ""God doesn't shout; He whispers, and in the whisper is the way.",,,
q00023,top1996:2436,442737,1,8,https://www.goodreads.com/work/quotes/442737,"She'd been acutely aware that terror, betrayal, and cruelty had a human face, but she had not sufficiently appreciated that courage, kindness, and love had a human face as well.",,,
q00024,top1996:2436,442737,1,9,https://www.goodreads.com/work/quotes/442737,It is the purpose for which we exist. This reckless caring.,,,
q00025,top1996:2436,442737,1,10,https://www.goodreads.com/work/quotes/442737,"God does not shout; He whispers, and in that whisper is the way."" Chyna Shepard in ""Intensity",,,
q00026,top1996:2436,442737,1,12,https://www.goodreads.com/work/quotes/442737,"Power is living while others inevitably perish. Power is cool indifference to their suffering. Power is taking nourishment from the deaths of others, just as the mighty redwoods draw sustenance from the perpetual decomposition of what once lived, but lived only briefly, around them. This is also part of the philosophy of Edgler Foreman Vess.",,,
q00027,top1996:2436,442737,1,13,https://www.goodreads.com/work/quotes/442737,"She wasn’t clay in the hands of others; she was rock, and with her own determined hands, she could sculpt the person that she wanted to be.",,,
q00028,top1996:2436,442737,1,14,https://www.goodreads.com/work/quotes/442737,"When everything is sacred, nothing is.",,,
q00029,top1996:2436,442737,1,15,https://www.goodreads.com/work/quotes/442737,she’d known that being a victim was often a choice people made.,,,
q00030,top1996:2436,442737,1,16,https://www.goodreads.com/work/quotes/442737,"Chyna Shepherd, untouched and alive and able to pee.",,,
q00031,top1996:2436,442737,1,17,https://www.goodreads.com/work/quotes/442737,"She’d been living in a prison since the day she’d been born, even after leaving her mother, a prison of fear and shame and lowered expectations, and she’d been so accustomed to her circumscribed life that she had not recognized the bars.",,,
q00032,top1996:2436,442737,1,18,https://www.goodreads.com/work/quotes/442737,The sole purpose of existence is to open oneself to sensation and to satisfy all appetites as they arise.,,,
q00033,top1996:2436,442737,1,19,https://www.goodreads.com/work/quotes/442737,"Hope wasn't a cottage industry; it was neither a product that she could manufacture like needlepoint samplers nor a substance she could secrete, in her cautious solitude, like a maple tree producing the essence of syrup. Hope was to be found in other people, by reaching out, by taking risks, by opening her fortress heart.",,,
q00034,top1996:2436,442737,1,20,https://www.goodreads.com/work/quotes/442737,"She was reduced to the dependency of an infant, too terrified of life itself to find solace anywhere but in the familiar succoring breast and in the sound of that same heartbeat remembered from the womb.",,,
q00035,top1996:2436,442737,1,21,https://www.goodreads.com/work/quotes/442737,"Now he must deal with the security system, which has recorded everything that he's done. A video camera is mounted over the front door and focused on the cashiers' counter. Edgler Foreman Vess has no desire to see himself on television news. Living with intensity is virtually impossible when one is in prison.",,,
q00036,top1996:2436,442737,1,22,https://www.goodreads.com/work/quotes/442737,"The value of any experience isn’t in its positive or negative effect on his life but in the sheer luminous power of it, the vividness, the ferocity, the amount and degree of pure sensation that it provides. Intensity.",,,
q00037,top1996:2436,442737,1,23,https://www.goodreads.com/work/quotes/442737,"The normality of the house terrified her: the gleaming surfaces, the tidiness, the homey touches, the sense that a person lived here who might walk in daylight on any street and pass for human in spite of the atrocities that he had committed.",,,
q00038,top1996:2436,442737,1,24,https://www.goodreads.com/work/quotes/442737,"But personal safety at the expense of others was cowardice, and cowardice was a right only of small children who lacked the strength and experience to defend themselves.",,,
q00039,top1996:2436,442737,1,25,https://www.goodreads.com/work/quotes/442737,"The guy at the cash register is a redhead in his thirties with freckles and a two-inch-diameter birthmark, as pink as uncooked salmon, on his pale forehead. The mark is uncannily like the image of a fetus curled in a womb, as if a gestating twin had died early in the mother’s pregnancy and left its fossilized image on the surviving brother’s brow.",,,
q00040,top1996:2436,442737,1,28,https://www.goodreads.com/work/quotes/442737,"Prayers did receive replies, but you had to listen closely and believe in the answers...God doesn't shout, He wispers, and in the wispers is the way.",,,
q00041,top1996:2436,442737,1,29,https://www.goodreads.com/work/quotes/442737,"We’re all bisexual, don’t you think? I have the urge for a man, sometimes, and with some of them I’ve indulged it. It’s all sensation. Just sensation.",,,
q00042,top1996:967,2408,1,0,https://www.goodreads.com/work/quotes/2408,"maybe it explains something to you,"" said marino, who always got impatient with lucy's computer talk. ""but it don't explain shit to me.",,,
q00043,top1996:967,2408,1,1,https://www.goodreads.com/work/quotes/2408,"point is, he wants to hurt you, doc, and he's already trying hard. one way or another he's going to screw you, if he can.""""he can wait in line with all the other people who want to.",,,
q00044,top1996:967,2408,1,2,https://www.goodreads.com/work/quotes/2408,"As for the brain, what the Black Talon had done to it was awful. The explosion of gas and shredding caused by copper and lead had plowed a terrible path through the miraculous matter that had made Danny who he was.",,,
q00045,top1996:967,2408,1,3,https://www.goodreads.com/work/quotes/2408,I wondered if we would reach a point when all of us lived in bubbles so we did not die of diseases like the Ebola virus and AIDS.,,,
q00046,top1996:967,2408,1,4,https://www.goodreads.com/work/quotes/2408,"These people are consorting with evil,” I said. “And I respect that there is evil in the world and it is not to be taken lightly.",,,
q00047,top1996:967,2408,1,5,https://www.goodreads.com/work/quotes/2408,The ability to smell cyanide is a sex-linked recessive trait that is inherited by less than thirty percent of the population. I was among the fortunate few.,,,
q00048,top1996:967,2408,1,6,https://www.goodreads.com/work/quotes/2408,"We must never underestimate the power of evil, and we should avoid brushing up against it whenever we can.",,,
q00049,top1996:967,2408,1,7,https://www.goodreads.com/work/quotes/2408,"Lucy was not a normal person, nor would she ever be. I had decided that in many sad ways, individuals with IQs as high as hers are as different from others as are the mentally impaired.",,,
q00050,top1997:7138,2925978,1,0,https://www.goodreads.com/work/quotes/2925978,"If only we would wake from (these) states of oblivion with some certain sense that there was no mystery to life at all, that cruelty was purely impersonal, but we don't.",,,
q00051,top1997:7138,2925978,1,2,https://www.goodreads.com/work/quotes/2925978,"Goodbye, darling, would I could leave you with something, some little thing...''You leave me with all I'll ever need,' she said softly. There was resignation in her voice. 'You leave me with some hours that other women must make up or read about in stories.",,,
q00052,top1997:7138,2925978,1,3,https://www.goodreads.com/work/quotes/2925978,"Lord God, to be born with no talent is bad enough, but to have a macabre and febrile imagination as well is a curse.",,,
q00053,top1997:7138,2925978,1,4,https://www.goodreads.com/work/quotes/2925978,I thought the curse of memory is this: Everything is ever present.,,,
q00054,top1997:7138,2925978,1,6,https://www.goodreads.com/work/quotes/2925978,"Oh, it seems a sin to ask compassion of the dead, those who died in pain, those I couldn’t save, those for whom I didn’t have the right farewells",,,
q00055,top1997:7138,2925978,1,7,https://www.goodreads.com/work/quotes/2925978,Worry stops your ears to the real music. Worry doesn’t let you fold your arms around the bones of those you love.,,,
q00056,top1997:7138,2925978,1,8,https://www.goodreads.com/work/quotes/2925978,"like to cry alone. It felt so marvelously good, to cry and cry, totally removed from any hint of censure! No one to tell you yes or no, no one to beg for forgiveness, no one to intervene.",,,
q00057,top1997:7138,2925978,1,9,https://www.goodreads.com/work/quotes/2925978,"Songs are everywhere you look, in the rain, in the wind, in the moan of the suffering, songs.",,,
q00058,top1997:7138,2925978,1,10,https://www.goodreads.com/work/quotes/2925978,"It was the most shamefully emotional music, so like Tchaikovsky just saying, Hell with the world, and letting the sweetest, saddest pain gush, in a way that my Mozart and my Beethoven never did.",,,
q00059,top1997:7138,2925978,1,11,https://www.goodreads.com/work/quotes/2925978,"It’s so easy to wish for death when nothing’s wrong with you! It’s so easy to fall in love with death, and I’ve been all my life, and seen its most faithful worshipers crumble in the end, screaming just to live, as if all the dark veils and the lilies and the smell of candles, and grandiose promises of the grave, meant nothing.",,,
q00060,top1997:7138,2925978,1,12,https://www.goodreads.com/work/quotes/2925978,Beethoven’s Ninth. I played the torture part. I played the Second Movement.,,,
q00061,top1997:7138,2925978,1,13,https://www.goodreads.com/work/quotes/2925978,"Master of His Choir of Angels, that is Mozart; but Beethoven is the Master of My Dark Heart, the captain of my broken life and all my failures.",,,
q00062,top1997:7138,2925978,1,16,https://www.goodreads.com/work/quotes/2925978,"Stefan was crushed, head bowed, cheeks so tender with pain, and deep-framed eyes glittering with the reflected light from the torpid, but shiny water.",,,
q00063,top1997:7138,2925978,1,17,https://www.goodreads.com/work/quotes/2925978,"This is evil. It is beautiful, but it is evil, because it is cruel.",,,
q00064,top1997:7138,2925978,1,18,https://www.goodreads.com/work/quotes/2925978,"The suffering saint was marvelously erotic, tied to the tree, pierced with so many arrows.",,,
q00065,top1997:7138,2925978,1,19,https://www.goodreads.com/work/quotes/2925978,"Let us be together, no face forgotten, laughter of each one dear as it ran twenty years ago or twice that long, laughter lilting as the music of a ghostly violin, an uncertain violin, a perfect violin, our laughter our music our blended minds and souls and bound us all forever.",,,
q00066,top1997:7138,2925978,1,20,https://www.goodreads.com/work/quotes/2925978,"He was there. The tall one with the shiny black rock musician hair and the dusty coat. The one I’d seen before. He stood on my side of the corner now, on the kitchen brick sidewalk beside my iron fence and he played the violin as I looked down on him. I pushed the curtain back. The music made me want to sob.",,,
q00067,top1997:7138,2925978,1,21,https://www.goodreads.com/work/quotes/2925978,"Good Lord, it is a surfeit of memory that drives people to drink, I think so sometimes. Mother must have remembered such terrible, terrible things.",,,
q00068,top1997:7138,2925978,1,22,https://www.goodreads.com/work/quotes/2925978,Your torment wants a witness in me.,,,
q00069,top1997:7138,2925978,1,23,https://www.goodreads.com/work/quotes/2925978,"Grief is wise. Grief does not cry. Grief comes only long after the horror at the sight of the grave, the horror at the side of the bed, grief is wise, and grief is imperturbable. Stillness.",,,
q00070,top1997:7138,2925978,1,24,https://www.goodreads.com/work/quotes/2925978,"panic, or agony, of those who saw in the final careless, dissonant moments no tears perhaps or heard no pledge that I would mourn you forever.",,,
q00071,top1997:7138,2925978,1,28,https://www.goodreads.com/work/quotes/2925978,"It’s like walking music, the music of someone walking doggedly and almost vengefully up a mountain. It just goes on and on and on, as though the person won’t stop walking.",,,
q00072,top1997:7138,2925978,2,1,https://www.goodreads.com/work/quotes/2925978?page=2,"The music went on, sweet, and demure, and winding to a compassionate finale. I know your pain. I know. But madness isn’t for you. It never was. You’re the one who never goes mad.",,,
q00073,top1997:7138,2925978,2,2,https://www.goodreads.com/work/quotes/2925978?page=2,"But you covered yourself with a concealing bulk, didn’t you? To hide from whom?",,,
q00074,top1997:7138,2925978,2,3,https://www.goodreads.com/work/quotes/2925978?page=2,"IT WAS that sea again, that ocean clear and blue and frothing wild into the flopping prancing ghosts with every wave that hit the beach.",,,
q00075,top1997:7138,2925978,2,4,https://www.goodreads.com/work/quotes/2925978?page=2,"In this soft rainy realm, where water sings as it falls from the darkening leaves, as the earth falls from the uneven edges above,",,,
q00076,top1997:7138,2925978,2,9,https://www.goodreads.com/work/quotes/2925978?page=2,"grand and magnificent assurances that Beethoven tried to make, it seemed, to all of us, that everything would someday be understood and this life was worth it.",,,
q00077,top1997:7138,2925978,2,10,https://www.goodreads.com/work/quotes/2925978?page=2,"Mozart was always my happy guardian, the Little Genius, I called him,",,,
q00078,top1997:5778,3246881,1,0,https://www.goodreads.com/work/quotes/3246881,"back to pin the whole mess on Taleniekov. They kept repeating the words “enemy” and “Commie bastard” to the point where I could have wasted them. They wanted to paint Vasili as the whole evil empire, all by himself, when nothing could have been farther from the truth.’ ‘Only the hotheads, Brandon, only the hotheads. The rest of us didn’t say those things or believe them.’ ‘Then you cooler fellows should have put out the fires! When I told them that Taleniekov had to get out of Moscow because he was under a death sentence, they kept saying “a setup” and “a double agent” and other stupid clichés they knew nothing about!’ ‘But you knew that if you told the whole truth, Taleniekov would go down in history as the madman who brought the superpowers to the edge",,,
q00079,top1997:5778,3246881,1,1,https://www.goodreads.com/work/quotes/3246881,Better the devil you can live with than one you don't know.,,,
q00080,top1997:5778,3246881,1,2,https://www.goodreads.com/work/quotes/3246881,Never trust a leader who proclaims himself a leader before anyone else does.,,,
q00081,top1997:1762,13538690,1,0,https://www.goodreads.com/work/quotes/13538690,Doubts could cripple the thoughts of a reasonable man,,,
q00082,top1997:1762,13538690,1,1,https://www.goodreads.com/work/quotes/13538690,"he announced that the party could officially begin now that she had joined it. He guided her through the crowd, introducing her to the guests she didn’t know, including the bedazzled Bardo trial jurors. Many of the guests were infamous for their association with scandal, crime, or combinations thereof. Some were rumored to belong to the Metropolitan Crime Commission, but since the membership of that by-invitation-only group of blue bloods was secret, no one could be sure. The group’s unlimited funds were exceeded only by their unlimited power.",,,
q00083,top2000:4665,1987778,1,0,https://www.goodreads.com/work/quotes/1987778,"Love is never any better than the lover. Wicked people love wickedly, violent people love violently, weak people love weakly, stupid people love stupidly, but the love of a free man is never safe. There is no gift for the beloved. The lover alone possesses his gift of love. The loved one is shorn, neutralized, frozen in the glare of the lover’s inward eye.",,,
q00084,top2000:4665,1987778,1,2,https://www.goodreads.com/work/quotes/1987778,"All of our waste which we dumped on her and which she absorbed. And all of our beauty, which was hers first and which she gave to us. All of us--all who knew her--felt so wholesome after we cleaned ourselves on her. We were so beautiful when we stood astride her ugliness. Her simplicity decorated us, her guilt sanctified us, her pain made us glow with health, her awkwardness made us think we had a sense of humor. Her inarticulateness made us believe we were eloquent. Her poverty kept us generous. Even her waking dreams we used--to silence our own nightmares. And she let us, and thereby deserved our contempt. We honed our egos on her, padded our characters with her frailty, and yawned in the fantasy of our strength.And fantasy it was, for we were not strong, only aggressive; we were not free, merely licensed; we were not compassionate, we were polite; not good, but well behaved. We courted death in order to call ourselves brave, and hid like thieves from life. We substituted good grammar for intellect; we switched habits to simulate maturity; we rearranged lies and called it truth, seeing in the new pattern of an old idea the Revelation and the Word.",,,
q00085,top2000:4665,1987778,1,3,https://www.goodreads.com/work/quotes/1987778,Anger is better. There is a sense of being in anger. A reality and presence. An awareness of worth. It is a lovely surging.,,,
q00086,top2000:4665,1987778,1,4,https://www.goodreads.com/work/quotes/1987778,Beauty was not simply something to behold; it was something one could do.,,,
q00087,top2000:4665,1987778,1,5,https://www.goodreads.com/work/quotes/1987778,"We mistook violence for passion, indolence for leisure, and thought recklessness was freedom.",,,
q00088,top2000:4665,1987778,1,7,https://www.goodreads.com/work/quotes/1987778,"She left me the way people leave a hotel room. A hotel room is a place to be when you are doing something else. Of itself it is of no consequence to one's major scheme. A hotel room is convenient. But its convenience is limited to the time you need it while you are in that particular town on that particular business; you hope it is comfortable, but prefer, rather, that it be anoymous. It is not, after all, where you live.",,,
q00089,top2000:4665,1987778,1,8,https://www.goodreads.com/work/quotes/1987778,"You looked at them and wondered why they were so ugly; you looked closely and could not find the source. Then you realized that it came from conviction, their conviction. It was as though some mysterious all-knowing master had given each one a cloak of ugliness to wear, and they had each accepted it without question.",,,
q00090,top2000:4665,1987778,1,9,https://www.goodreads.com/work/quotes/1987778,"But to find out the truth about how dreams die, one should never take the word of the dreamer.",,,
q00091,top2000:4665,1987778,1,11,https://www.goodreads.com/work/quotes/1987778,"Sunk in the grass of an empty lot on a spring Saturday, I split the stems of milkweed and thought about ants and peach pits and death and where the world went when I closed my eyes.",,,
q00092,top2000:4665,1987778,1,12,https://www.goodreads.com/work/quotes/1987778,"So when I think of autumn, I think of somebody with hands who does not want me to die.",,,
q00093,top2000:4665,1987778,1,13,https://www.goodreads.com/work/quotes/1987778,"guileless and without vanity,we were still in love with ourselves then. We felt comfortable in our own skins, enjoyed the news that our senses released to us, admired our dirt, cultivated our scars, and could not comprehend this unworthiness.",,,
q00094,top2000:4665,1987778,1,14,https://www.goodreads.com/work/quotes/1987778,"I have only to break into the tightness of a strawberry, and I see summer – its dust and lowering skies.",,,
q00095,top2000:4665,1987778,1,15,https://www.goodreads.com/work/quotes/1987778,"Certain seeds it will not nurture, certain fruit it will not bear and when the land kills of its own volition, we acquiesce and say the victim had no right to live",,,
q00096,top2000:4665,1987778,1,16,https://www.goodreads.com/work/quotes/1987778,"If happiness is anticipation with certainty, we were happy.",,,
q00097,top2000:4665,1987778,1,17,https://www.goodreads.com/work/quotes/1987778,"I had only one desire: to dismember it. To see of what it was made, to discover the dearness, to find the beauty, the desirability that had escaped me, but apparently only me.",,,
q00098,top2000:4665,1987778,1,18,https://www.goodreads.com/work/quotes/1987778,"Jealousy we understood and thought natural... But envy was a strange, new feeling for us. And all the time we knew that Maureen Peal was not the Enemy and not worthy of such intense hatred. The Thing to fear was the Thing that made her beautiful, and not us.",,,
q00099,top2000:4665,1987778,1,19,https://www.goodreads.com/work/quotes/1987778,Here was an ugly little girl asking for beauty....A little black girl who wanted to rise up out of the pit of her blackness and see the world with blue eyes. His outrage grew and felt like power. For the first time he honestly wished he could work miracles.,,,
q00100,top2000:4665,1987778,1,21,https://www.goodreads.com/work/quotes/1987778,"“They seemed to have taken all of their smoothly cultivated ignorance, their exquisitely learned self-hatred, their elaborately designed hopelessness and sucked it all up into a fiery cone of scorn that had burned for ages in the hollows of their minds",,,
q00101,top2000:4665,1987778,1,22,https://www.goodreads.com/work/quotes/1987778,"They had stared at her with great uncomprehending eyes. Eyes that questioned nothing and asked everything. Unblinking and unabashed, they stared up at her. The end of the world lay in their eyes, and the beginning, and all the waste in between.",,,
q00102,top2000:4665,1987778,1,23,https://www.goodreads.com/work/quotes/1987778,"Each member of the family in his own cell of consciousness, each making his own patchwork quilt of reality - collecting fragments of experience here, pieces of information there. From the tiny impressions gleaned from one another, they created a sense of belonging and tried to make do with the way they found each other.",,,
q00103,top2000:4665,1987778,1,24,https://www.goodreads.com/work/quotes/1987778,...the change was adjustment without improvement.,,,
q00104,top2000:4665,1987778,1,25,https://www.goodreads.com/work/quotes/1987778,"The death of self-esteem can occur quickly, easily in children, before their ego has “legs,” so to speak. Couple the vulnerability of youth with indifferent parents, dismissive adults, and a world, which, in its language, laws, and images, re-enforces despair, and the journey to destruction is sealed.",,,
q00105,top2000:4665,1987778,1,26,https://www.goodreads.com/work/quotes/1987778,"Misery colored by the greens and blues in my mother's voice took away all the grief out of the words and left me with a conviction that pain was not only endurable, it was sweet.",,,
q00106,top2000:4665,1987778,1,27,https://www.goodreads.com/work/quotes/1987778,"Never did he once consider directing his hatred toward the hunters. Such an emotion would have destroyed him ... His subconscious knew what his min did not guess-that hating them would have consumed him, burned him up like a piece of soft coal, leaving only flakes of ash and a question mark of smoke.",,,
q00107,top2000:4665,1987778,2,1,https://www.goodreads.com/work/quotes/1987778?page=2,"Their conversation is like a gently wicked dance: sound meets sound, curtsies, shimmies, and retires. Another sound enters but is upstaged by still another: the two circle each other and stop. Sometimes their words move in lofty spirals; other times they take strident leaps, and all of it is punctuated with warm-pulsed laughter—like the throb of a heart made of jelly. The edge, the curl, the thrust of their emotions is always clear to Frieda and me. We do not, cannot, know the meanings of all their words, for we are nine and ten years old. So we watch their faces, their hands, their feet, and listen for truth in timbre.",,,
q00108,top2000:4665,1987778,2,2,https://www.goodreads.com/work/quotes/1987778?page=2,"Along with romantic love, she was introduced to another–physical beauty. Probably the most destructive ideas in the history of thought. Both originated in envy, thrived in insecurity, and ended in disillusion. In equating physical beauty with virtue, she stripped her mind, bound it, and collected self-contempt by the heap. She forgot lust and simple caring for. She regarded love as possessive mating, and romance as the goal of the spirit. It would be for her a well-spring from which she would draw the most destructive emotions, deceiving the lover, and seeking to imprison the beloved, curtailing freedom in every way.",,,
q00109,top2000:4665,1987778,2,3,https://www.goodreads.com/work/quotes/1987778?page=2,Maybe that was love. Choking sounds and silence.,,,
q00110,top2000:4665,1987778,2,4,https://www.goodreads.com/work/quotes/1987778?page=2,"He read greedily but understood selectively, choosing the bits and pieces of other men's ideas that supported whatever predilection he had at the moment.",,,
q00111,top2000:4665,1987778,2,5,https://www.goodreads.com/work/quotes/1987778?page=2,"Only her tight, tight eyes were left. They were always left...They were everything. Everything was there, in them...Thrown, in this way, into the binding conviction that only a miracle could relieve her, she would never know her beauty. She would see only what there was to see: the eyes of other people.",,,
q00112,top2000:4665,1987778,2,6,https://www.goodreads.com/work/quotes/1987778?page=2,"She became, and her process of becoming was like most of ours: she developed a hatred for things that mystified or obstructed her; acquired virtues that were easy to maintain; assigned herself a role in the scheme of things; and harked back to simpler times for gratification.",,,
q00113,top2000:4665,1987778,2,7,https://www.goodreads.com/work/quotes/1987778?page=2,"Each night, without fail, she prayed for blue eyes. Fervently, for a year she had prayed. Although somewhat discouraged, she was not without hope. To have something as wonderful as that would take a long, long time.",,,
q00114,top2000:4665,1987778,2,8,https://www.goodreads.com/work/quotes/1987778?page=2,"There is really nothing more to say - except why. But since why is difficult to handle, one must take refuge in how.",,,
q00115,top2000:4665,1987778,2,10,https://www.goodreads.com/work/quotes/1987778?page=2,"If he looked into her face, he would see those haunted, loving eyes. The hauntedness would irritate him -- the love would move him to fury. How dare she love him? Hadn't she any sense at all? What was he supposed to do about that? Return it? How? What could his calloused hands produce to make her smile? What of his knowledge of the world and of life could be useful to her? What could his heavy arms and befuddled brain accomplish that would earn him his own respect, that would in turn allow him to accept her love?",,,
q00116,top2000:4665,1987778,2,11,https://www.goodreads.com/work/quotes/1987778?page=2,Adults do not talk to us—they give us directions. They issue orders without providing information.,,,
q00117,top2000:4665,1987778,2,13,https://www.goodreads.com/work/quotes/1987778?page=2,"There is a difference between being put out and being put outdoors. If you are put out, you go somewhere else; if you are outdoors, there is no place to go. The distinction was subtle but final. Outdoors was the end of something, an irrevocable, physical fact, defining and complementing our metaphysical condition... Dead doesn't change, and outdoors is here to stay.",,,
q00118,top2000:4665,1987778,2,14,https://www.goodreads.com/work/quotes/1987778?page=2,"She was never able, after her education in the movies, to look at a face and not assign it some category in the scale of absolute beauty, and the scale was one she absorbed in full from the silver screen.",,,
q00119,top2000:4665,1987778,2,15,https://www.goodreads.com/work/quotes/1987778?page=2,"Mrs. Breedlove considered herself an upright and Christian woman, burdened with a no-count man, whom God wanted her to punish. (Cholly was beyond redemption, of course, and redemption was hardly the point - Mrs. Breedlove was not interested in Christ the Redeemer, but rather Christ the Judge.) Often she could be heard discoursing with Jesus about Cholly, pleading with Him to help her ""strike the bastard down from his pea-knuckle of pride."" And once when a drunken gesture catapulted Cholly into the red-hot stove, she screamed, ""Get him, Jesus! Get him!"" If Cholly had stopped drinking, she would have never forgiven Jesus.",,,
q00120,top2000:4665,1987778,2,17,https://www.goodreads.com/work/quotes/1987778?page=2,"She seemed to fold into herself, like a pleated wing. Her pain antagonized me. I wanted to open her up, crisp her edges, ram a stick down that hunched and curving spine, force her to stand erect and spit the misery out on the streets. But she held it in where it could lap up into her eyes.",,,
q00121,top2000:4665,1987778,2,18,https://www.goodreads.com/work/quotes/1987778?page=2,It may even be that some of us know what it is like to be actually hated—hated for things we have no control over and cannot change.,,,
