quote_id,sample_id,gr_work_id,page,idx,source_url,quote_text,bucket,tense,note
q00013,top1997:1110,1167241,1,11,https://www.goodreads.com/work/quotes/1167241,"All night Famous Shoes sat listening. He heard the plover cry several more times, and rejoiced. Men lied often, but the plover only lied when it had eggs to protect; if the plover’s nest was near, then water, too, was near. In the morning they could drink.",,,
q00014,top1997:1110,1167241,1,12,https://www.goodreads.com/work/quotes/1167241,"It wasn’t merely damage done by the sun that was causing him to slip suddenly into Greek; it was the Scull dementia, damage from the broken seed. His father, Evanswood Scull, intermittently mad but a brilliant linguist, used to stomp into the nursery, thundering out passages in Latin, Greek, Icelandic, and Old Law French, a language which it was said that he was the only man in America to have a thorough mastery",,,
q00015,top1997:1110,1167241,1,13,https://www.goodreads.com/work/quotes/1167241,"As they were riding north, Buffalo Hump brought up the matter of his name again. “People who are named for parts of the body can only be jokesters and clowns,” Buffalo Hump told him. “Look at Straight Elbow—his name ruined him. If you were named for your scrotum it would be the same. No matter how hard you fought in battle, people would get tickled when they said your name. Soon you would forget about being brave. It would be enough that you were funny. You would only be a clown.",,,
q00016,top1997:1110,1167241,1,15,https://www.goodreads.com/work/quotes/1167241,"Maybe,"" Gus said. ""We've had a lot of practice, going on expeditions for nothing. That's how it mostly turned out. You ride awhile in one direction and then you turn around and ride back.",,,
q00017,top1997:1110,1167241,1,16,https://www.goodreads.com/work/quotes/1167241,The coyote was moving purposely; perhaps it smelled the cooking meat too.,,,
q00018,top1997:1110,1167241,1,17,https://www.goodreads.com/work/quotes/1167241,"Buffalo Hump wanted to see the ocean because the ocean would always be as it was. Few things could stay forever in the way they were when the spirits made them. Even the great plains of grass, the home of the People, would not be always as it had been. The whites would bring their plows and scar the earth; they would their put cattle on it and the cattle would bring the ugly mesquite trees. The grass that had been high forever would be trampled and torn. The llano would not be always as it had been. The ocean and the stars were eternal, things whose power and mystery were greater than the powers of men.",,,
q00019,top1997:1110,1167241,1,18,https://www.goodreads.com/work/quotes/1167241,"I've just served five years in a great war —the only struggle that still interests me is the conflict with the sentence, sir—the English sentence.",,,
q00020,top1997:1110,1167241,1,19,https://www.goodreads.com/work/quotes/1167241,"He behaved like the old ones behaved; the old ones, too, would go to any lengths to learn some useful fact about the animals or the birds. They would figure that someone might need to know those facts; they themselves might not need to, but their children might, or their grandchildren might.",,,
q00021,top1997:1110,1167241,1,20,https://www.goodreads.com/work/quotes/1167241,"also many of them were, to Augustus’s way of thinking, excessively pious. Some kept no liquor in their houses at all, and, on several occasions when he had been invited in for a meal, the grace was said at such length that he had all but lost his appetite before anyone was allowed to eat.",,,
q00022,top1997:1110,1167241,1,22,https://www.goodreads.com/work/quotes/1167241,"I guess we could pile some rocks on her,"" Call said. ""I hate just to leave a body laying out.""""Woodrow, she's mostly et anyway,"" Gus said. ""Why spoil the buzzards' picnic?",,,
q00023,top1997:1110,1167241,1,23,https://www.goodreads.com/work/quotes/1167241,"I don’t know,” Goyeto said. “This is not a very strong sun.",,,
q00024,top1997:1110,1167241,1,24,https://www.goodreads.com/work/quotes/1167241,"A man can only do a given thing so many times with freshness and spirit--then, no matter what it is, it becomes like an office task. I enjoy cards and whoring, but even cards and whoring can grow boresome. You tup your wife a thousand times and that becomes an office task, too.",,,
q00025,top1997:4187,2925779,1,0,https://www.goodreads.com/work/quotes/2925779,"Human beings, however, were different from apples and oranges: The flavor of the peel did not reliably predict the taste of the pulp.",,,
q00026,top1997:4187,2925779,1,1,https://www.goodreads.com/work/quotes/2925779,The truth was in her voice as sure as rain and sunshine are in a green blade of grass.,,,
q00027,top1997:4187,2925779,1,2,https://www.goodreads.com/work/quotes/2925779,"anger harms no one more than he who harbors it. That both bitterness and true happiness are choices that we make, not conditions that fall upon us from the hands of fate. That peace is to be found in the acceptance of things that we are unable to change. That friends and family are the blood of life, and that the purpose of existence is caring, commitment.",,,
q00028,top1997:4187,2925779,1,3,https://www.goodreads.com/work/quotes/2925779,"Grandpa Teddy often said, “In the beginning was the word. Before all else, the word. So we speak as if words matter, because they do.",,,
q00029,top1997:4187,2925779,1,4,https://www.goodreads.com/work/quotes/2925779,"Los Angeles was the most glamorous, tackiest, most elegant, seediest, most clever, dumbest, most beautiful, ugliest, forward-looking, retro-thinking, altruistic, self-absorbed, deal-savvy, politically ignorant, artistic-minded, criminal-loving, meaning-obsessed, money-grubbing, laid-back, frantic city on the planet. And any two slices of it, as different as Bel Air and Watts, were nevertheless uncannily alike in essence: rich with the same crazy hungers, hopes, and despairs.",,,
q00030,top1997:4187,2925779,1,5,https://www.goodreads.com/work/quotes/2925779,"For the first time, he considered that utter indifference might inspire not inner peace but a limitless capacity for evil.",,,
q00031,top1997:4187,2925779,1,6,https://www.goodreads.com/work/quotes/2925779,"He had tried to shed his pain, to rise from the ashes like a drab phoenix with no hope except the cold peace of indifference. Now that events forced him to open himself to the world again, he was swamped by emotion as a novice surfer was overwhelmed by each cresting wave.",,,
q00032,top1997:4187,2925779,1,7,https://www.goodreads.com/work/quotes/2925779,"Only the human spirit can act with volition and consciously change itself; it is the only thing in all creation that is not entirely at the mercy of forces outside itself, and it is, therefore, the most powerful and valuable form of energy in the universe. For a time, the spirit may become flesh, but when that phase of its existence is at an end, it will be transformed into a disembodied spirit once more.",,,
q00033,top1997:4187,2925779,1,8,https://www.goodreads.com/work/quotes/2925779,"Once, when cornered by a pinwheel-eyed man who insisted that the mayor of Los Angeles was not human but a robot controlled by the audioanimatronics department at Disneyland, Joe had lowered his voice and said, with nervous sincerity, “Yes, we’ve known about that for years. But if we print a word of it, the people at Disney will kill us all.” He had spoken with such conviction that the nutball had exploded backward and fled.",,,
q00034,top1997:4187,2925779,1,9,https://www.goodreads.com/work/quotes/2925779,"This was Greater Los Angeles in an age of change, crackling with the energy of doom, yearning for the Apocalypse, where an unintended slight or an inadvertent trespass on someone else’s turf might result in a thermonuclear response.",,,
q00035,top1997:4187,2925779,1,10,https://www.goodreads.com/work/quotes/2925779,"At two-thirty Saturday morning, in Los Angeles, Joe Carpenter woke, clutching a pillow to his chest, calling his lost wife’s name in the darkness.",,,
q00036,top1997:4187,2925779,1,11,https://www.goodreads.com/work/quotes/2925779,Only the forces of ignorance and darkness benefit from secrecy.,,,
q00037,top1997:4187,2925779,1,13,https://www.goodreads.com/work/quotes/2925779,"If we live forever, it doesn’t matter so much what happens to us here.",,,
q00038,top1997:4187,2925779,1,14,https://www.goodreads.com/work/quotes/2925779,"Watching television news of freeway wrecks, apartment-building fires, and heinous murders, one sat numb and unaffected. Music that had once stirred the heart, art that had once touched the soul, now had no effect. Some people overcame this loss of sensitivity in a year or two, others in five years or ten, but others – never. The",,,
q00039,top1997:4187,2925779,1,15,https://www.goodreads.com/work/quotes/2925779,"Even when acceptance is achieved and a degree of happiness attained, joy often remains elusive forever, like a promise of water in a dry well once brimming but now holding only the deep, damp smell of past sustenance. Yet",,,
q00040,top1997:4187,2925779,1,16,https://www.goodreads.com/work/quotes/2925779,"Taking in money, banks were like industrial vacuum cleaners. Giving it out, they were clogged faucets. Heather",,,
q00041,top1997:4187,2925779,1,17,https://www.goodreads.com/work/quotes/2925779,"If the universe was a cold mechanism, if life was a journey from one empty blackness to another, he could not rant at God, because to do so was no more effective than screaming for help in the vacuum of deep space where sound could not travel, or like trying to draw breath underwater.",,,
q00042,top1997:4187,2925779,1,18,https://www.goodreads.com/work/quotes/2925779,"He believed that he must learn to accept the cold mechanics of Creation, because it made no sense to rail at a mindless machine. After all, a clock could not be held responsible for the too-swift passage of time. A loom could not be blamed for weaving the cloth that later was sewn into an executioner’s hood. He hoped that if he came to terms with the mechanistic indifference of the universe, with the meaningless nature of life and death, he would find peace. Such",,,
q00043,top1997:4187,2925779,1,19,https://www.goodreads.com/work/quotes/2925779,"The sea delivered the message that life was nothing more than meaningless mechanics and cold tidal forces, a bleak message of hopelessness that was tranquilizing precisely because it was brutally humbling.",,,
q00044,top2001:1940,1775449,1,0,https://www.goodreads.com/work/quotes/1775449,"Not one day in anyone’s life is an uneventful day, no day without profound meaning, no matter how dull and boring it might seem, no matter whether you are a seamstress or a queen, a shoeshine boy, or a movie star, a renowned philosopher or a Down’s-syndrome child. Because in every day of your life, there are opportunities to perform little kindnesses for others, both by conscious acts of will and unconscious example. Each smallest act of kindness—even just words of hope when they are needed, the remembrance of a birthday, a compliment that engenders a smile—reverberates across great distances and spans of time, affecting lives unknown to the one whose generous spirit was the source of this good echo, because kindness is passed on and grows each time it’s passed, until a simple courtesy becomes an act of selfless courage years later and far away. Likewise, each small meanness, each thoughtless expression of hatred, each envious and bitter act, regardless of how petty, can inspire others, and is therefore the seed that ultimately produces evil fruit, poisoning people whom you have never met and never will. All human lives are so profoundly and intricately entwined—those dead, those living, those generations yet to come—that the fate of all is the fate of each, and the hope of humanity rests in every heart and in every pair of hands. Therefore, after every failure, we are obliged to strive again for success, and when faced with the end of one thing, we must build something new and better in the ashes, just as from pain and grief, we must weave hope, for each of us is a thread critical to the strength—to the very survival of the human tapestry. Every hour in every life contains such often-unrecognized potential to affect the world that the great days and thrilling possibilities are combined always in this momentous day.",,,
q00045,top2001:1940,1775449,1,1,https://www.goodreads.com/work/quotes/1775449,It will all be better in the end and if it is not better then it must not be the end yet,,,
q00046,top2001:1940,1775449,1,3,https://www.goodreads.com/work/quotes/1775449,His blue eyes were seas where sorrow sailed.,,,
q00047,top2001:1940,1775449,1,4,https://www.goodreads.com/work/quotes/1775449,"She lived for others, her heart tuned to their anguish and their needs.",,,
q00048,top2001:1940,1775449,1,5,https://www.goodreads.com/work/quotes/1775449,"When we don’t allow ourselves to hope, we don’t allow ourselves to have purpose. Without purpose, without meaning, life is dark. We’ve no light within, and we’re just living to die.",,,
q00049,top2001:1940,1775449,1,6,https://www.goodreads.com/work/quotes/1775449,"Marriage is an expression of love and respect and trust and faith in the future, but the union of husband and wife is also an alliance against the challenges and tragedies of life, a promise that with me in your corner, you will never stand alone.",,,
q00050,top2001:1940,1775449,1,7,https://www.goodreads.com/work/quotes/1775449,"Hatred and anger are only scars upon a beach, while love is the rolling surf that ceaselessly smooths the sand.",,,
q00051,top2001:1940,1775449,1,8,https://www.goodreads.com/work/quotes/1775449,"You must never lie to yourself, or you are left with no one to trust.",,,
q00052,top2001:1940,1775449,1,9,https://www.goodreads.com/work/quotes/1775449,"Life was like the ice on an early-winter pond: more fragile than it appeared to be, riddled by hidden fractures, with a cold darkness below.",,,
q00053,top2001:1940,1775449,1,11,https://www.goodreads.com/work/quotes/1775449,"In the healing ways of women that remained mysterious to [him] even as he watched them do their work, tears were followed by reminiscences that brought a smile and soothed, and hope was always found to be the flower that bloomed from every seed of hopelessness.",,,
q00054,top2001:1940,1775449,1,12,https://www.goodreads.com/work/quotes/1775449,...every day in every life is of the most profound importance.,,,
q00055,top2001:1940,1775449,1,13,https://www.goodreads.com/work/quotes/1775449,"He can't always watch us directly,...with his fullest attention every minute, but He's always at least watching from the corner of his eye.",,,
q00056,top2001:1940,1775449,1,15,https://www.goodreads.com/work/quotes/1775449,"He’s a hollow man, he believes in nothing. Hollow men are vulnerable to anyone who offers them something that might fill the void and make them feel less empty.",,,
q00057,top2001:1940,1775449,1,16,https://www.goodreads.com/work/quotes/1775449,"life’s about living and being happy, not about dying.",,,
q00058,top2001:1940,1775449,1,17,https://www.goodreads.com/work/quotes/1775449,"Creating a family in this turbulent world is an act of faith, a wager that against all odds there will be a future, that love can last, that the heart can triumph against all adversities and even against the grinding wheel of time.",,,
q00059,top2001:1940,1775449,1,18,https://www.goodreads.com/work/quotes/1775449,Two murders and an act of arson. Junior was being a bold boy this evening,,,
q00060,top2001:1940,1775449,1,20,https://www.goodreads.com/work/quotes/1775449,"In her arms she held Bartholomew. The infant was not heavily bundled, for the weather was unseasonably mild. Agnes wouldn’t have been able to bear her ordeal without the baby. This small weight in her arms was an anchor dropped in the sea of the future, preventing her from drifting back into memories of days gone by, so many good days with Joey, memories which, at this critical moment, would strike like hammer blows upon her heart. Later, they would comfort her. Not yet.",,,
q00061,top2001:1940,1775449,1,21,https://www.goodreads.com/work/quotes/1775449,The hospital was drowned in the bottomless silence that fills,,,
q00062,top2001:1940,1775449,1,23,https://www.goodreads.com/work/quotes/1775449,"Your this beautiful ship that will sail a long way, and I'd only be your anchor""""A ship without an anchor can never be at rest",,,
q00063,top2001:1940,1775449,1,24,https://www.goodreads.com/work/quotes/1775449,"Nolly Wolfstan, private detective, had the teeth of a god and a face so unfortunate that it argued convincingly against the existence of a benign deity.",,,
q00064,top2001:1940,1775449,1,25,https://www.goodreads.com/work/quotes/1775449,"Mr. Vanadium, your quarter trick is really cool. But here’s something out of Heinlein.",,,
q00065,top2001:1940,1775449,1,26,https://www.goodreads.com/work/quotes/1775449,"soon the girls had Barty enthusiastically involved in a make-believe world far different from the one in which Heinlein’s teenage lead owned an extraordinary alien pet with eight legs, the temperament of a kitten, and an appetite for everything from grizzly bears to Buicks.",,,
q00066,top2001:1940,1775449,1,27,https://www.goodreads.com/work/quotes/1775449,"Of all the gifts that Barty opened on Christmas morning, the hardback copy of Robert Heinlein’s The Star Beast was his favorite. Instantly enchanted by the promise of an amusing alien creature, space travel, an exotic future, and lots of adventure, he seized every opportunity throughout the busy day to crack open those pages and to step out of Bright Beach into stranger places.",,,
q00067,top2001:1940,1775449,1,28,https://www.goodreads.com/work/quotes/1775449,"as would Robert Heinlein’s The Star Beast, which was among his Christmas gifts that year.",,,
q00068,top2001:1940,1775449,1,29,https://www.goodreads.com/work/quotes/1775449,"all-seeing and all-knowing. Evil and stupidity often go together, however, and arrogance is the offspring of their marriage,",,,
q00069,top2001:1940,1775449,2,0,https://www.goodreads.com/work/quotes/1775449?page=2,"Jacob intended to carry the luggage, and Edom announced that he would carry Barty. The boy, however, insisted on making his own way to the house. “But, Barty,” Edom fretted, “it’s dark.” “It sure is,” Barty said. When only a mortified silence followed his remark, he added: “Gee, I thought that was kinda funny.",,,
q00070,top2001:1940,1775449,2,1,https://www.goodreads.com/work/quotes/1775449?page=2,"Criminals are all after cheap thrills and easy money, and when they get them, all they want is more of the same, over and over. They’re shallow, empty, boring people who couldn’t give you five minutes of interesting conversation if you had the piss-poor luck to be at a party full of them. Maybe some can be monkey-clever some of the time, but they aren’t hardly ever smart. God must surely want us to laugh at these fools, because",,,
q00071,top2001:1940,1775449,2,4,https://www.goodreads.com/work/quotes/1775449?page=2,"The air smelled of cheap disinfectant, stale cigarette smoke, stale beer, and dead hopes.",,,
q00072,top2001:1940,1775449,2,5,https://www.goodreads.com/work/quotes/1775449?page=2,"was simplifying and combining concepts, but he knew no other way to quickly give them a feel for the wonder, the enigma, the sheer spookiness of the world revealed by quantum mechanics.",,,
q00073,top2001:1940,1775449,2,6,https://www.goodreads.com/work/quotes/1775449?page=2,"Whether God’s a Catholic, a Baptist, a Jew, a Muslim, or a quantum mechanic, He gives us compensation for our pain, compensation right here in this world, not just in those parallel to it and not just in some afterlife. Always compensation for the pain…if we recognize it when we see it.",,,
q00074,top2001:1940,1775449,2,7,https://www.goodreads.com/work/quotes/1775449?page=2,"Sheena was loud, crass, self-absorbed, and had the vocabulary of a brothel owner specializing in service to sailors with Tourette’s syndrome.",,,
q00075,top2001:1940,1775449,2,9,https://www.goodreads.com/work/quotes/1775449?page=2,"Libraries are packed with biographies of movie stars and politicians, most of them not capable of as much meaningful self-analysis as you’d get from a toad. We don’t need to know more about celebrities’ lives, Obadiah. What might help us, what might even save us, is knowing more about the lives of real people who’ve never made it even medium but who know where they came from and why.",,,
q00076,top2001:1940,1775449,2,11,https://www.goodreads.com/work/quotes/1775449?page=2,"When you pour out your pockets into the pockets of others,” Agnes had once said",,,
q00077,top2001:1940,1775449,2,12,https://www.goodreads.com/work/quotes/1775449?page=2,"Tom said, “Now I’m going to add a human touch and a spiritual spin to all this. When each of us comes to a point where he has to make a significant moral decision affecting the development of his character and the lives of others, and each time he makes the less wise choice, that’s where I myself believe a new world splits off. When I make an immoral or just a foolish choice, another world is created in which I did the right thing, and in that world, I am redeemed for a while, given a chance to become a better version of the Tom Vanadium who lives on in the other world of the wrong choice. There are so many worlds with imperfect Tom Vanadiums, but always someplace…someplace I’m moving steadily toward a state of grace.” “Each life,” Barty Lampion said, “is like our oak tree in the backyard but lots bigger. One trunk to start with, and then all the branches, millions of branches, and every branch is the same life going in a new direction.” Surprised, Tom leaned in his chair to look more directly at the blind boy. On the telephone, Celestina had mentioned only that Barty was a prodigy, which didn’t quite explain the aptness of the oak-tree metaphor. “And maybe,” said Agnes, caught up in the speculation, “when your life comes to an end in all those many branches, what you’re finally judged on is the shape and the beauty of the tree.” “Making too many wrong choices,” Grace White said, “produces too many branches—a gnarled, twisted, ugly growth.” “Too few,” said Maria, “might mean you made an admirably small number of moral mistakes but also that you failed to take reasonable risks and didn’t make full use of the gift of life.” “Ouch,” said Edom, and this earned him loving smiles from Maria, Agnes, and Barty.",,,
q00078,top2001:1940,1775449,2,14,https://www.goodreads.com/work/quotes/1775449?page=2,"Brighten the corner where you are, and you will light the world.",,,
q00079,top2001:1940,1775449,2,15,https://www.goodreads.com/work/quotes/1775449?page=2,Heroes always get back more than they give. The act of giving assures the getting back.,,,
q00080,top2001:1940,1775449,2,16,https://www.goodreads.com/work/quotes/1775449?page=2,Forgiving was not the same as condoning. Forgiving did not mean that you had to exonerate or forget.,,,
q00081,top2001:1940,1775449,2,17,https://www.goodreads.com/work/quotes/1775449?page=2,"Like the cold and fragile ectoplasm of summoned spirits, the gossamer architecture pressed against their faces, and so much of it clung tenaciously to their clothes that even in the gloom, they began to look like the risen dead in tattered gravecloth.",,,
q00082,top2001:1940,1775449,2,18,https://www.goodreads.com/work/quotes/1775449?page=2,"This is, of course, the purpose of art: to disturb you, to leave you uneasy with yourself and wary of the world, to undermine your sense of reality in order to make you reconsider all that you think you know. The finest art should shatter you emotionally, devastate you intellectually, leave you physically ill, and fill you with loathing for all those cultural traditions that bind us and weigh us down and drown us in a sea of conformity.",,,
